# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3] c_RDF[4] c_RDF[5] c_RDF[6] c_RDF[7]
50100 100
73 3.48 0 2.375 0.124386 5.98125 1.3527 8.2
74 3.528 0 2.375 0.0302561 5.9875 1.27076 8.725
75 3.576 0 2.375 0.0588987 6 1.54609 9.38125
76 3.624 0 2.375 0 6 1.63444 10.0938
77 3.672 0 2.375 0 6 1.46631 10.75
78 3.72 0 2.375 0.0544271 6.0125 1.34707 11.3688
79 3.768 0 2.375 0.344821 6.09375 1.19361 11.9313
80 3.816 0 2.375 0.3362 6.175 0.866363 12.35
81 3.864 0 2.375 0.807138 6.375 0.832361 12.7625
82 3.912 0 2.375 1.13196 6.6625 0.541373 13.0375
83 3.96 0 2.375 1.68105 7.1 0.588366 13.3438
84 4.008 0 2.375 1.85201 7.59375 0.316483 13.5125
85 4.056 0 2.375 1.9229 8.11875 0.434941 13.75
86 4.104 0 2.375 1.96762 8.66875 0.368928 13.9563
87 4.152 0 2.375 2.25007 9.3125 0.458751 14.2188
88 4.2 0 2.375 1.60116 9.78125 0.672488 14.6125
89 4.248 0 2.375 1.43997 10.2125 0.886937 15.1438
90 4.296 0 2.375 1.16311 10.5687 1.04067 15.7812
91 4.344 0 2.375 1.13754 10.925 1.40696 16.6625
92 4.392 0.0832985 2.3875 0.702831 11.15 1.56185 17.6625
93 4.44 0.0815072 2.4 0.82144 11.4187 2.09181 19.0312
94 4.488 0.319092 2.45 0.41133 11.5563 2.43059 20.6562
95 4.536 0.0780937 2.4625 0.567399 11.75 2.80954 22.575
96 4.584 0.152934 2.4875 0.37636 11.8812 2.75997 24.5
97 4.632 0.524232 2.575 0.333496 12 2.7294 26.4438
98 4.68 0.36681 2.6375 0.447049 12.1625 2.61352 28.3438
99 4.728 0.862559 2.7875 0.842343 12.475 2.2659 30.025
100 4.776 0.845308 2.9375 0.875026 12.8063 2.072 31.5938
66900 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0.232454 0.025
39 1.848 0 0 0 0 1.65402 0.2125
40 1.896 0 0 0 0 3.03791 0.575
41 1.944 0 0 0 0 4.83286 1.18125
42 1.992 0 0 0 0 5.8365 1.95
43 2.04 0 0 0 0 6.01754 2.78125
44 2.088 0 0 0 0 5.26899 3.54375
45 2.136 0 0 0 0 4.12693 4.16875
46 2.184 0 0 0 0 2.92117 4.63125
47 2.232 0 0 0 0 2.26774 5.00625
48 2.28 0 0 0 0 1.66617 5.29375
49 2.328 0 0 0 0 0.83383 5.44375
50 2.376 0 0 0.0667067 0.00625 0.500301 5.5375
51 2.424 0.546911 0.025 0.0640911 0.0125 0.640911 5.6625
52 2.472 0.262939 0.0375 0.0616264 0.01875 0.585451 5.78125
53 2.52 1.51811 0.1125 0.177903 0.0375 0.415108 5.86875
54 2.568 3.41108 0.2875 0.799471 0.125 0.22842 5.91875
55 2.616 1.64353 0.375 0.935489 0.23125 0.0825431 5.9375
56 2.664 4.07529 0.6 2.3348 0.50625 0.0530637 5.95
57 2.712 6.77231 0.9875 2.40649 0.8 0.076803 5.96875
58 2.76 3.37487 1.1875 2.91676 1.16875 0.0247183 5.975
59 2.808 2.24158 1.325 4.394 1.74375 0.0477609 5.9875
60 2.856 2.75783 1.5 3.32417 2.19375 0.0230845 5.99375
61 2.904 1.33371 1.5875 3.43847 2.675 0 5.99375
62 2.952 2.21261 1.7375 3.02505 3.1125 0.0216075 6
63 3 0.714125 1.7875 3.76589 3.675 0 6
64 3.048 1.72953 1.9125 4.17518 4.31875 0.0202679 6.00625
65 3.096 1.34105 2.0125 2.55376 4.725 0.0785772 6.03125
66 3.144 0.812761 2.075 2.62877 5.15625 0.152393 6.08125
67 3.192 0.788501 2.1375 1.77413 5.45625 0.295688 6.18125
68 3.24 0.153062 2.15 0.968597 5.625 0.502236 6.35625
69 3.288 0.445878 2.1875 0.801187 5.76875 0.557347 6.55625
70 3.336 0.577519 2.2375 0.507585 5.8625 0.592183 6.775
71 3.384 0.420939 2.275 0.197315 5.9 0.822147 7.0875
72 3.432 0.545663 2.325 0.287752 5.95625 1.24693 7.575
73 3.48 0.265357 2.35 0.155483 5.9875 1.52373 8.1875
74 3.528 0.258186 2.375 0.0605123 6 1.58845 8.84375
75 3.576 0 2.375 0 6 1.67861 9.55625
76 3.624 0 2.375 0 6 1.57709 10.2438
77 3.672 0 2.375 0.083789 6.01875 1.53613 10.9313
78 3.72 0 2.375 0.0544271 6.03125 1.34707 11.55
79 3.768 0 2.375 0.291771 6.1 1.14056 12.0875
80 3.816 0 2.375 0.310339 6.175 0.853432 12.5
81 3.864 0 2.375 0.706245 6.35 0.781915 12.8875
82 3.912 0 2.375 1.13196 6.6375 0.664413 13.225
83 3.96 0 2.375 1.75309 7.09375 0.420262 13.4437
84 4.008 0 2.375 1.59414 7.51875 0.410256 13.6625
85 4.056 0 2.375 2.06025 8.08125 0.228916 13.7875
86 4.104 0 2.375 1.83346 8.59375 0.402467 14.0125
87 4.152 0 2.375 2.11899 9.2 0.393215 14.2375
88 4.2 0 2.375 1.85735 9.74375 0.437651 14.4938
89 4.248 0 2.375 1.46084 10.1813 0.678246 14.9
90 4.296 0 2.375 1.18351 10.5437 0.98966 15.5062
91 4.344 0 2.375 1.1575 10.9062 1.19741 16.2563
92 4.392 0 2.375 0.859016 11.1813 1.71803 17.3562
93 4.44 0.163014 2.4 0.802336 11.4437 2.20643 18.8
94 4.488 0 2.4 0.542208 11.625 2.30906 20.3438
95 4.536 0.390468 2.4625 0.51249 11.8 2.80039 22.2563
96 4.584 0.0764668 2.475 0.412204 11.9437 2.76893 24.1875
97 4.632 0.14978 2.5 0.403705 12.0875 2.9137 26.2625
98 4.68 0.0733619 2.5125 0.618991 12.3125 2.54474 28.1125
99 4.728 0.718799 2.6375 0.606487 12.5375 2.68707 30.1062
100 4.776 0.704423 2.7625 0.858516 12.8625 2.31139 31.8562
67000 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0.0613412 0.00625
38 1.8 0 0 0 0 0.348681 0.04375
39 1.848 0 0 0 0 1.21295 0.18125
40 1.896 0 0 0 0 2.93316 0.53125
41 1.944 0 0 0 0 4.68339 1.11875
42 1.992 0 0 0 0 5.8365 1.8875
43 2.04 0 0 0 0 5.42936 2.6375
44 2.088 0 0 0 0 4.66435 3.3125
45 2.136 0 0 0 0 3.46662 3.8375
46 2.184 0 0 0 0 3.03959 4.31875
47 2.232 0 0 0 0 3.21263 4.85
48 2.28 0 0 0 0 1.48507 5.10625
49 2.328 0 0 0 0 1.28549 5.3375
50 2.376 0.569231 0.025 0 0 0.967248 5.51875
51 2.424 0.273456 0.0375 0.0640911 0.00625 0.897276 5.69375
52 2.472 1.3147 0.1 0.246506 0.03125 0.462198 5.7875
53 2.52 0.759055 0.1375 0.355807 0.06875 0.177903 5.825
54 2.568 4.14202 0.35 0.856576 0.1625 0.22842 5.875
55 2.616 2.34789 0.475 0.935489 0.26875 0.192601 5.91875
56 2.664 5.43372 0.775 1.64497 0.4625 0.0795955 5.9375
57 2.712 3.27693 0.9625 2.09928 0.71875 0.051202 5.95
58 2.76 4.00766 1.2 2.32352 1.0125 0.0494366 5.9625
59 2.808 3.46426 1.4125 2.53133 1.34375 0.0477609 5.975
60 2.856 3.34879 1.625 3.278 1.7875 0.0230845 5.98125
61 2.904 2.09583 1.7625 2.99191 2.20625 0.0669831 6
62 2.952 0.553153 1.8 4.019 2.7875 0.0216075 6.00625
63 3 1.42825 1.9 3.76589 3.35 0.0627649 6.025
64 3.048 1.03772 1.975 3.64822 3.9125 0.0202679 6.03125
65 3.096 1.34105 2.075 3.33953 4.44375 0.0982216 6.0625
66 3.144 0.812761 2.1375 2.43828 4.84375 0.20954 6.13125
67 3.192 0.3154 2.1625 2.1807 5.2125 0.258727 6.21875
68 3.24 0.918374 2.2375 1.32734 5.44375 0.412551 6.3625
69 3.288 0.297252 2.2625 1.18436 5.65625 0.66185 6.6
70 3.336 0.14438 2.275 0.913654 5.825 0.744459 6.875
71 3.384 0.701565 2.3375 0.394631 5.9 0.887919 7.2125
72 3.432 0.136416 2.35 0.319724 5.9625 1.26291 7.70625
73 3.48 0 2.35 0.0932896 5.98125 1.21276 8.19375
74 3.528 0 2.35 0.0907684 6 1.54306 8.83125
75 3.576 0.125651 2.3625 0.0294494 6.00625 1.47247 9.45625
76 3.624 0.122344 2.375 0 6.00625 1.67745 10.1875
77 3.672 0 2.375 0 6.00625 1.41045 10.8187
78 3.72 0 2.375 0.0816407 6.025 1.37429 11.45
79 3.768 0 2.375 0.238722 6.08125 1.06099 11.95
80 3.816 0 2.375 0.620678 6.23125 0.905155 12.3875
81 3.864 0 2.375 0.832361 6.4375 0.920641 12.8438
82 3.912 0 2.375 1.10735 6.71875 0.639805 13.1687
83 3.96 0 2.375 1.17673 7.025 0.432269 13.3938
84 4.008 0 2.375 1.71135 7.48125 0.421977 13.6188
85 4.056 0 2.375 1.80844 7.975 0.274699 13.7688
86 4.104 0 2.375 2.07941 8.55625 0.32421 13.95
87 4.152 0 2.375 2.03161 9.1375 0.436906 14.2
88 4.2 0 2.375 1.51577 9.58125 0.651139 14.5813
89 4.248 0 2.375 1.60692 10.0625 0.866068 15.1
90 4.296 0 2.375 1.20392 10.4313 1.17331 15.8187
91 4.344 0 2.375 1.33711 10.85 1.5766 16.8062
92 4.392 0 2.375 1.11282 11.2063 1.67899 17.8813
93 4.44 0 2.375 0.897853 11.5 1.96763 19.1687
94 4.488 0 2.375 0.486117 11.6625 2.10339 20.575
95 4.536 0.156187 2.4 0.585703 11.8625 2.48008 22.2688
96 4.584 0.305867 2.45 0.609345 12.075 2.76893 24.2
97 4.632 0.674012 2.5625 0.526572 12.2625 2.70307 26.125
98 4.68 0.220086 2.6 0.53302 12.4563 2.69949 28.0875
99 4.728 0.503159 2.6875 0.539099 12.6562 2.45964 29.9125
100 4.776 0.986193 2.8625 0.957576 13.0188 2.12153 31.5188
67100 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0.406794 0.04375
39 1.848 0 0 0 0 1.70915 0.2375
40 1.896 0 0 0 0 3.45694 0.65
41 1.944 0 0 0 0 4.88269 1.2625
42 1.992 0 0 0 0 5.6467 2.00625
43 2.04 0 0 0 0 6.01754 2.8375
44 2.088 0 0 0 0 5.00986 3.5625
45 2.136 0 0 0 0 4.04439 4.175
46 2.184 0 0 0 0 2.25009 4.53125
47 2.232 0 0 0 0 2.11656 4.88125
48 2.28 0 0 0.144884 0.0125 1.95594 5.21875
49 2.328 0 0 0 0.0125 1.11177 5.41875
50 2.376 0 0 0 0.0125 0.900541 5.5875
51 2.424 0.273456 0.0125 0.0640911 0.01875 0.672957 5.71875
52 2.472 0.262939 0.025 0.123253 0.03125 0.338945 5.7875
53 2.52 1.77113 0.1125 0.177903 0.05 0.296506 5.85
54 2.568 1.70554 0.2 0.742366 0.13125 0.34263 5.925
55 2.616 5.63495 0.5 1.10058 0.25625 0.165086 5.9625
56 2.664 3.16967 0.675 1.80416 0.46875 0.0795955 5.98125
57 2.712 4.15077 0.9125 2.35529 0.75625 0.076803 6
58 2.76 3.16394 1.1 2.76845 1.10625 0 6
59 2.808 3.26048 1.3 3.0567 1.50625 0 6
60 2.856 2.36385 1.45 3.04716 1.91875 0 6
61 2.904 2.28636 1.6 3.17054 2.3625 0 6
62 2.952 2.02823 1.7375 3.80293 2.9125 0.0216075 6.00625
63 3 1.60678 1.85 3.64036 3.45625 0 6.00625
64 3.048 1.21067 1.9375 4.45894 4.14375 0.0608037 6.025
65 3.096 1.50868 2.05 2.51447 4.54375 0.0982216 6.05625
66 3.144 0.975313 2.125 2.40018 4.9375 0.20954 6.125
67 3.192 0.630801 2.175 1.66324 5.21875 0.203285 6.19375
68 3.24 0.918374 2.25 1.43496 5.46875 0.466362 6.35625
69 3.288 0.445878 2.2875 1.01019 5.65 0.452845 6.51875
70 3.336 0.577519 2.3375 0.67678 5.775 0.592183 6.7375
71 3.384 0.280626 2.3625 0.263087 5.825 0.970133 7.10625
72 3.432 0 2.3625 0.319724 5.8875 1.24693 7.59375
73 3.48 0 2.3625 0.248772 5.9375 1.50818 8.2
74 3.528 0.129093 2.375 0.151281 5.96875 1.66409 8.8875
75 3.576 0 2.375 0.0883481 5.9875 1.53137 9.5375
76 3.624 0 2.375 0.0860233 6.00625 1.44806 10.1687
77 3.672 0 2.375 0.083789 6.025 1.29873 10.75
78 3.72 0 2.375 0.108854 6.05 1.56478 11.4688
79 3.768 0 2.375 0.185673 6.09375 1.41907 12.1375
80 3.816 0 2.375 0.284477 6.1625 0.918086 12.5813
81 3.864 0 2.375 0.832361 6.36875 0.643188 12.9
82 3.912 0 2.375 0.959707 6.6125 0.541373 13.175
83 3.96 0 2.375 1.56097 7.01875 0.552344 13.4625
84 4.008 0 2.375 1.71135 7.475 0.457142 13.7063
85 4.056 0 2.375 2.22049 8.08125 0.343374 13.8938
86 4.104 0 2.375 1.65459 8.54375 0.30185 14.0625
87 4.152 0 2.375 2.09715 9.14375 0.273066 14.2188
88 4.2 0 2.375 1.7506 9.65625 0.480349 14.5
89 4.248 0 2.375 1.94083 10.2375 0.876502 15.025
90 4.296 0 2.375 1.46919 10.6875 0.999863 15.6375
91 4.344 0 2.375 1.05772 11.0188 1.35707 16.4875
92 4.392 0 2.375 1.0152 11.3438 1.86445 17.6812
93 4.44 0 2.375 0.668614 11.5625 2.01539 19
94 4.488 0.0797731 2.3875 0.579601 11.7562 2.3184 20.55
95 4.536 0.156187 2.4125 0.329458 11.8688 2.78209 22.45
96 4.584 0.152934 2.4375 0.394282 12.0062 2.70621 24.3375
97 4.632 0.0748902 2.45 0.403705 12.15 2.83471 26.3562
98 4.68 0.440171 2.525 0.412661 12.3 2.34701 28.0625
99 4.728 0.575039 2.625 0.505406 12.4875 2.53545 29.9438
100 4.776 0.281769 2.675 0.842006 12.8063 2.30313 31.6875
67200 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0.17434 0.01875
39 1.848 0 0 0 0 1.92969 0.2375
40 1.896 0 0 0 0 3.09029 0.60625
41 1.944 0 0 0 0 5.08198 1.24375
42 1.992 0 0 0 0 4.65022 1.85625
43 2.04 0 0 0 0 6.15327 2.70625
44 2.088 0 0 0 0 5.31218 3.475
45 2.136 0 0 0 0 4.37454 4.1375
46 2.184 0 0 0 0 2.96064 4.60625
47 2.232 0 0 0 0 1.85199 4.9125
48 2.28 0 0 0 0 2.02838 5.2625
49 2.328 0.296473 0.0125 0 0 1.32023 5.5
50 2.376 0.284615 0.025 0.0667067 0.00625 1.06731 5.7
51 2.424 1.09382 0.075 0 0.00625 0.544775 5.80625
52 2.472 0.262939 0.0875 0.246506 0.03125 0.431385 5.89375
53 2.52 1.01207 0.1375 0.296506 0.0625 0.207554 5.9375
54 2.568 0.974593 0.1875 0.456841 0.1125 0.0856576 5.95625
55 2.616 2.1131 0.3 1.26566 0.25625 0.165086 5.99375
56 2.664 4.30169 0.5375 1.53885 0.4375 0.0265318 6
57 2.712 3.49539 0.7375 2.5601 0.75 0 6
58 2.76 3.37487 0.9375 3.06507 1.1375 0 6
59 2.808 3.46426 1.15 2.91342 1.51875 0 6
60 2.856 2.36385 1.3 4.20138 2.0875 0.0230845 6.00625
61 2.904 1.9053 1.425 4.1083 2.6625 0 6.00625
62 2.952 2.21261 1.575 3.50042 3.16875 0.0432151 6.01875
63 3 1.60678 1.6875 4.18433 3.79375 0.0418433 6.03125
64 3.048 2.07543 1.8375 3.04018 4.2625 0.0810716 6.05625
65 3.096 2.01158 1.9875 2.63234 4.68125 0.196443 6.11875
66 3.144 1.95063 2.1375 2.32399 5.0625 0.190491 6.18125
67 3.192 0.473101 2.175 1.66324 5.34375 0.295688 6.28125
68 3.24 0 2.175 1.50671 5.60625 0.269055 6.375
69 3.288 1.04038 2.2625 1.04503 5.79375 0.24384 6.4625
70 3.336 0.433139 2.3 0.439907 5.875 0.35531 6.59375
71 3.384 0.140313 2.3125 0.361745 5.94375 1.01946 6.98125
72 3.432 0.272831 2.3375 0.159862 5.975 1.18298 7.44375
73 3.48 0.132679 2.35 0.0621931 5.9875 1.22831 7.9375
74 3.528 0 2.35 0.0605123 6 1.75486 8.6625
75 3.576 0.251301 2.375 0 6 1.44302 9.275
76 3.624 0 2.375 0 6 1.50541 9.93125
77 3.672 0 2.375 0 6 1.87129 10.7688
78 3.72 0 2.375 0.108854 6.025 1.72806 11.5625
79 3.768 0 2.375 0.106099 6.05 1.35276 12.2
80 3.816 0 2.375 0.310339 6.125 1.07326 12.7188
81 3.864 0 2.375 0.681022 6.29375 0.807138 13.1188
82 3.912 0 2.375 1.05814 6.5625 0.529069 13.3875
83 3.96 0 2.375 1.58499 6.975 0.348217 13.5687
84 4.008 0 2.375 1.7348 7.4375 0.386813 13.775
85 4.056 0 2.375 2.1976 8.0375 0.309037 13.9437
86 4.104 0 2.375 2.14649 8.6375 0.245952 14.0813
87 4.152 0 2.375 1.90054 9.18125 0.349525 14.2812
88 4.2 0 2.375 1.7933 9.70625 0.587093 14.625
89 4.248 0 2.375 1.91996 10.2812 0.730419 15.0625
90 4.296 0 2.375 1.61202 10.775 1.07128 15.7188
91 4.344 0 2.375 0.957932 11.075 1.32713 16.55
92 4.392 0 2.375 0.81997 11.3375 1.75708 17.675
93 4.44 0 2.375 0.64951 11.55 1.91032 18.925
94 4.488 0.0797731 2.3875 0.560904 11.7375 2.29036 20.4563
95 4.536 0.156187 2.4125 0.347761 11.8562 2.71803 22.3125
96 4.584 0.0764668 2.425 0.197141 11.925 2.76893 24.2437
97 4.632 0.14978 2.45 0.263286 12.0188 3.22964 26.5437
98 4.68 0.146724 2.475 0.257913 12.1125 2.71668 28.5188
99 4.728 0.718799 2.6 0.555946 12.3187 2.40068 30.3
100 4.776 0.704423 2.725 0.627377 12.5563 2.31139 32.05
67300 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0.348681 0.0375
39 1.848 0 0 0 0 1.98482 0.2625
40 1.896 0 0 0 0 3.19505 0.64375
41 1.944 0 0 0 0 4.98233 1.26875
42 1.992 0 0 0 0 5.97886 2.05625
43 2.04 0 0 0 0 5.20313 2.775
44 2.088 0 0 0 0 4.96667 3.49375
45 2.136 0 0 0 0 3.79677 4.06875
46 2.184 0 0 0 0 3.27644 4.5875
47 2.232 0 0 0 0 2.34333 4.975
48 2.28 0 0 0 0 1.59373 5.25
49 2.328 0 0 0 0 0.903315 5.4125
50 2.376 0.284615 0.0125 0.0667067 0.00625 0.767128 5.55625
51 2.424 0.546911 0.0375 0.0640911 0.0125 0.57682 5.66875
52 2.472 0.788818 0.075 0.0616264 0.01875 0.431385 5.75625
53 2.52 1.26509 0.1375 0.177903 0.0375 0.148253 5.7875
54 2.568 1.94919 0.2375 0.571051 0.1 0.371183 5.86875
55 2.616 2.1131 0.35 0.550288 0.1625 0.192601 5.9125
56 2.664 4.30169 0.5875 1.27353 0.3125 0.185723 5.95625
57 2.712 3.27693 0.775 2.20168 0.58125 0.025601 5.9625
58 2.76 1.89836 0.8875 3.06507 0.96875 0.0494366 5.975
59 2.808 3.46426 1.1 3.15222 1.38125 0 5.975
60 2.856 2.95482 1.2875 3.50885 1.85625 0.046169 5.9875
61 2.904 2.47689 1.45 4.06364 2.425 0 5.9875
62 2.952 2.58138 1.625 4.10543 3.01875 0 5.9875
63 3 1.96384 1.7625 4.39354 3.675 0.0418433 6
64 3.048 1.21067 1.85 3.24286 4.175 0.0405358 6.0125
65 3.096 1.17342 1.9375 3.18238 4.68125 0.0982216 6.04375
66 3.144 1.13786 2.025 2.43828 5.08125 0.266687 6.13125
67 3.192 1.2616 2.125 1.73717 5.375 0.314168 6.2375
68 3.24 1.07144 2.2125 1.25559 5.59375 0.233181 6.31875
69 3.288 1.04038 2.3 0.66185 5.7125 0.66185 6.55625
70 3.336 0.433139 2.3375 0.575263 5.81875 0.710619 6.81875
71 3.384 0.420939 2.375 0.427516 5.9 0.937247 7.175
72 3.432 0 2.375 0.191835 5.9375 0.959173 7.55
73 3.48 0 2.375 0.217676 5.98125 1.33715 8.0875
74 3.528 0 2.375 0.0907684 6 1.54306 8.725
75 3.576 0 2.375 0 6 1.61971 9.4125
76 3.624 0 2.375 0 6 1.82083 10.2063
77 3.672 0 2.375 0.0558593 6.0125 1.59199 10.9187
78 3.72 0 2.375 0.0544271 6.025 1.29264 11.5125
79 3.768 0 2.375 0.132623 6.05625 1.45886 12.2
80 3.816 0 2.375 0.49137 6.175 0.853432 12.6125
81 3.864 0 2.375 0.706245 6.35 0.756691 12.9875
82 3.912 0 2.375 1.15657 6.64375 0.504462 13.2438
83 3.96 0 2.375 1.53696 7.04375 0.504314 13.5062
84 4.008 0 2.375 1.66447 7.4875 0.480585 13.7625
85 4.056 0 2.375 1.99157 8.03125 0.297591 13.925
86 4.104 0 2.375 2.05705 8.60625 0.279491 14.0813
87 4.152 0 2.375 2.0753 9.2 0.251221 14.225
88 4.2 0 2.375 1.62251 9.675 0.394953 14.4563
89 4.248 0 2.375 1.58605 10.15 0.730419 14.8938
90 4.296 0 2.375 1.73446 10.6813 0.959052 15.4812
91 4.344 0.0851495 2.3875 0.937975 10.975 1.27724 16.2812
92 4.392 0.0832985 2.4 0.898062 11.2625 1.76684 17.4125
