# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3]
21000 50
31 6.1 1.333 24.732
32 6.3 1.44251 28.6719
33 6.5 1.37177 32.6602
34 6.7 1.34042 36.8008
35 6.9 1.17752 40.6586
36 7.1 0.920463 43.8516
37 7.3 0.914395 47.2047
38 7.5 0.895547 50.6711
39 7.7 0.861313 54.1852
40 7.9 0.908304 58.0859
41 8.1 0.996038 62.5828
42 8.3 1.00597 67.3516
43 8.5 0.892718 71.7898
44 8.7 0.857997 76.2586
45 8.9 0.825747 80.7594
46 9.1 0.864846 85.6875
47 9.3 0.970608 91.4641
48 9.5 1.17322 98.75
49 9.7 1.32263 107.313
50 9.9 1.28352 115.97
28000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0 0
11 2.1 0 0
12 2.3 0.0407541 0.0148437
13 2.5 0.127097 0.0695313
14 2.7 0.325362 0.232813
15 2.9 0.727391 0.653906
16 3.1 1.07949 1.36797
17 3.3 1.71352 2.65234
18 3.5 1.82911 4.19453
19 3.7 2.11104 6.18359
20 3.9 1.71653 7.98047
21 4.1 1.41137 9.61328
22 4.3 1.00503 10.8922
23 4.5 0.720367 11.8961
24 4.7 0.585342 12.7859
25 4.9 0.518682 13.643
26 5.1 0.544274 14.6172
27 5.3 0.604206 15.7852
28 5.5 0.691295 17.2242
29 5.7 0.774673 18.9563
30 5.9 1.0531 21.4789
31 6.1 1.30981 24.8328
32 6.3 1.4222 28.7172
33 6.5 1.33012 32.5844
34 6.7 1.32601 36.6805
35 6.9 1.16989 40.5133
36 7.1 0.915508 43.6891
37 7.3 0.956152 47.1953
38 7.5 0.903419 50.6922
39 7.7 0.877015 54.2703
40 7.9 0.894843 58.1133
41 8.1 0.989981 62.5828
42 8.3 0.989983 67.2758
43 8.5 0.890518 71.7031
44 8.7 0.866097 76.2141
45 8.9 0.84223 80.8047
46 9.1 0.897202 85.9172
47 9.3 0.975465 91.7227
48 9.5 1.17536 99.0219
49 9.7 1.29102 107.38
50 9.9 1.24494 115.777
29000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0 0
11 2.1 0 0
12 2.3 0.0428991 0.015625
13 2.5 0.177935 0.0921875
14 2.7 0.390746 0.288281
15 2.9 0.750333 0.722656
16 3.1 1.05705 1.42188
17 3.3 1.68746 2.68672
18 3.5 1.79946 4.20391
19 3.7 2.06709 6.15156
20 3.9 1.62324 7.85078
21 4.1 1.43973 9.51641
22 4.3 1.02161 10.8164
23 4.5 0.738867 11.8461
24 4.7 0.616177 12.7828
25 4.9 0.531921 13.6617
26 5.1 0.545147 14.6375
27 5.3 0.637347 15.8695
28 5.5 0.674782 17.2742
29 5.7 0.794241 19.05
30 5.9 1.07952 21.6359
31 6.1 1.29273 24.9461
32 6.3 1.38845 28.7383
33 6.5 1.31669 32.5664
34 6.7 1.27391 36.5016
35 6.9 1.18253 40.3758
36 7.1 0.928796 43.5977
37 7.3 0.980653 47.1938
38 7.5 0.906042 50.7008
39 7.7 0.870504 54.2523
40 7.9 0.921948 58.2117
41 8.1 0.974927 62.6133
42 8.3 0.984709 67.2812
43 8.5 0.859875 71.5563
44 8.7 0.879297 76.1359
45 8.9 0.865307 80.8523
46 9.1 0.934631 86.1781
