# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3] c_RDF[4] c_RDF[5] c_RDF[6] c_RDF[7]
50100 100
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0 0
39 1.848 0 0 0 0 0.330804 0.0375
40 1.896 0 0 0 0 1.8856 0.2625
41 1.944 0 0 0 0 4.73322 0.85625
42 1.992 0 0 0 0 7.02279 1.78125
43 2.04 0 0 0 0 6.56047 2.6875
44 2.088 0 0 0 0 6.47826 3.625
45 2.136 0 0 0 0 5.40627 4.44375
46 2.184 0 0 0 0 3.39487 4.98125
47 2.232 0 0 0 0 2.6457 5.41875
48 2.28 0 0 0 0 1.59373 5.69375
49 2.328 0 0 0 0 0.764344 5.83125
50 2.376 0 0 0 0 0.433594 5.9125
51 2.424 0.546911 0.025 0 0 0.224319 5.95625
52 2.472 0.788818 0.0625 0 0 0.123253 5.98125
53 2.52 0.759055 0.1 0 0 0.0889517 6
54 2.568 0.974593 0.15 0.11421 0.0125 0 6
55 2.616 4.93058 0.4125 0.110058 0.025 0 6
56 2.664 4.5281 0.6625 0.849019 0.125 0 6
57 2.712 6.55385 1.0375 1.17765 0.26875 0 6
58 2.76 3.79673 1.2625 1.92803 0.5125 0 6
59 2.808 1.0189 1.325 3.00894 0.90625 0 6
60 2.856 0.787951 1.375 4.84775 1.5625 0 6
61 2.904 1.71477 1.4875 4.77813 2.23125 0 6
62 2.952 0.921921 1.55 6.00689 3.1 0 6
63 3 0.535594 1.5875 5.35594 3.9 0 6
64 3.048 1.21067 1.675 4.29679 4.5625 0 6
65 3.096 0.838157 1.7375 3.65384 5.14375 0 6
66 3.144 2.43828 1.925 2.17159 5.5 0 6
67 3.192 2.2078 2.1 1.84805 5.8125 0.129363 6.04375
68 3.24 1.2245 2.2 0.645731 5.925 0.215244 6.11875
69 3.288 1.33763 2.3125 0.313508 5.98125 0.383176 6.25625
70 3.336 0.577519 2.3625 0.101517 6 0.575263 6.46875
71 3.384 0.140313 2.375 0 6 0.624832 6.70625
72 3.432 0 2.375 0 6 1.26291 7.2
73 3.48 0 2.375 0 6 1.33715 7.7375
74 3.528 0 2.375 0 6 2.01203 8.56875
75 3.576 0 2.375 0 6 1.89948 9.375
76 3.624 0 2.375 0 6 1.77781 10.15
77 3.672 0 2.375 0 6 1.96904 11.0312
78 3.72 0 2.375 0 6 1.66003 11.7937
79 3.768 0 2.375 0.0265247 6.00625 1.2334 12.375
80 3.816 0 2.375 0.129308 6.0375 0.905155 12.8125
81 3.864 0 2.375 0.353123 6.125 0.668411 13.1438
82 3.912 0 2.375 0.81206 6.33125 0.725933 13.5125
83 3.96 0 2.375 1.05666 6.60625 0.372232 13.7063
84 4.008 0 2.375 1.78168 7.08125 0.246154 13.8375
85 4.056 0 2.375 2.26627 7.7 0.171687 13.9313
86 4.104 0 2.375 2.86199 8.5 0.0782575 13.975
87 4.152 0 2.375 2.86173 9.31875 0.16384 14.0687
88 4.2 0 2.375 2.24163 9.975 0.26686 14.225
89 4.248 0 2.375 1.85735 10.5312 0.448686 14.4938
90 4.296 0 2.375 1.55081 11.0062 0.826417 15
91 4.344 0 2.375 1.1575 11.3688 1.22735 15.7688
92 4.392 0 2.375 0.81997 11.6312 1.70827 16.8625
93 4.44 0 2.375 0.630407 11.8375 1.97719 18.1562
94 4.488 0 2.375 0.261755 11.925 2.6456 19.925
95 4.536 0 2.375 0.128122 11.9688 2.72718 21.7875
96 4.584 0.0764668 2.3875 0.107531 12.0062 3.04672 23.9125
97 4.632 0.0748902 2.4 0.087762 12.0375 3.39639 26.3313
98 4.68 0.0733619 2.4125 0.120359 12.0813 3.11215 28.5938
99 4.728 0.14376 2.4375 0.252703 12.175 2.85554 30.7125
100 4.776 0.915751 2.6 0.412748 12.3313 2.17931 32.3625
81200 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0 0
39 1.848 0 0 0 0 0.330804 0.0375
40 1.896 0 0 0 0 1.62371 0.23125
41 1.944 0 0 0 0 4.33463 0.775
42 1.992 0 0 0 0 5.36199 1.48125
43 2.04 0 0 0 0 7.51061 2.51875
44 2.088 0 0 0 0 6.65102 3.48125
45 2.136 0 0 0 0 5.81896 4.3625
46 2.184 0 0 0 0 3.78962 4.9625
47 2.232 0 0 0 0 2.45672 5.36875
48 2.28 0 0 0 0 1.48507 5.625
49 2.328 0 0 0 0 1.14652 5.83125
50 2.376 0 0 0 0 0.500301 5.925
51 2.424 0 0 0 0 0.192273 5.9625
52 2.472 0.262939 0.0125 0 0 0.0308132 5.96875
53 2.52 0 0.0125 0.355807 0.0375 0 5.96875
54 2.568 1.46189 0.0875 0.11421 0.05 0.0856576 5.9875
55 2.616 3.28705 0.2625 0.550288 0.1125 0.0550288 6
56 2.664 4.5281 0.5125 1.22046 0.25625 0 6
57 2.712 6.33539 0.875 1.28005 0.4125 0 6
58 2.76 5.27323 1.1875 2.07634 0.675 0 6
59 2.808 3.87182 1.425 3.67759 1.15625 0 6
60 2.856 1.18193 1.5 4.29372 1.7375 0 6
61 2.904 1.52424 1.6 5.13537 2.45625 0 6
62 2.952 0.921921 1.6625 5.14259 3.2 0 6
63 3 1.07119 1.7375 5.73253 4.05625 0 6
64 3.048 0.864763 1.8 4.74269 4.7875 0 6
65 3.096 2.01158 1.95 2.67163 5.2125 0.0589329 6.01875
66 3.144 2.60083 2.15 2.17159 5.56875 0.0380981 6.03125
67 3.192 1.2616 2.25 1.58932 5.8375 0.221766 6.10625
68 3.24 0.765311 2.3125 0.609857 5.94375 0.322866 6.21875
69 3.288 0.445878 2.35 0.209005 5.98125 0.261257 6.3125
70 3.336 0.28876 2.375 0.067678 5.99375 0.558344 6.51875
71 3.384 0 2.375 0.0328859 6 0.723489 6.79375
72 3.432 0 2.375 0 6 0.863256 7.13125
73 3.48 0 2.375 0 6 1.53928 7.75
74 3.528 0 2.375 0 6 1.84562 8.5125
75 3.576 0 2.375 0 6 2.12035 9.4125
76 3.624 0 2.375 0 6 1.99287 10.2812
77 3.672 0 2.375 0 6 1.87129 11.1188
78 3.72 0 2.375 0 6 1.75528 11.925
79 3.768 0 2.375 0.0265247 6.00625 1.29971 12.5375
80 3.816 0 2.375 0.0775847 6.025 0.892224 12.9688
81 3.864 0 2.375 0.201784 6.075 0.693634 13.3125
82 3.912 0 2.375 0.442942 6.1875 0.393726 13.5125
83 3.96 0 2.375 0.960598 6.4375 0.348217 13.6937
84 4.008 0 2.375 1.26593 6.775 0.210989 13.8063
85 4.056 0 2.375 2.4494 7.44375 0.114458 13.8688
86 4.104 0 2.375 3.42097 8.4 0.145335 13.95
87 4.152 0 2.375 3.18941 9.3125 0.120149 14.0188
88 4.2 0 2.375 2.56186 10.0625 0.256186 14.1687
89 4.248 0 2.375 2.04517 10.675 0.438251 14.4313
90 4.296 0 2.375 1.44878 11.1188 0.642769 14.825
91 4.344 0 2.375 1.09763 11.4625 0.957932 15.425
92 4.392 0 2.375 0.937108 11.7625 1.53256 16.4062
93 4.44 0 2.375 0.382065 11.8875 2.15867 17.8188
94 4.488 0 2.375 0.168271 11.9437 3.01954 19.8375
95 4.536 0.156187 2.4 0.0183032 11.95 3.10239 21.9563
96 4.584 0.2294 2.4375 0.0537657 11.9688 3.3514 24.2937
97 4.632 0.14978 2.4625 0.0526572 11.9875 3.41394 26.725
98 4.68 0.440171 2.5375 0.085971 12.0188 3.02618 28.925
99 4.728 0.28752 2.5875 0.303243 12.1312 2.90608 31.0813
100 4.776 0.281769 2.6375 0.330199 12.2562 2.45172 32.9375
81300 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0.17434 0.01875
39 1.848 0 0 0 0 0.551339 0.08125
40 1.896 0 0 0 0 1.8856 0.30625
41 1.944 0 0 0 0 4.4841 0.86875
42 1.992 0 0 0 0 5.88396 1.64375
43 2.04 0 0 0 0 6.46998 2.5375
44 2.088 0 0 0 0 5.65768 3.35625
45 2.136 0 0 0 0 5.48881 4.1875
46 2.184 0 0 0 0 3.59225 4.75625
47 2.232 0 0 0 0 2.6079 5.1875
48 2.28 0 0 0 0 1.55751 5.45625
49 2.328 0 0 0 0 1.04229 5.64375
50 2.376 0 0 0 0 0.800481 5.79375
51 2.424 0 0 0.0640911 0.00625 0.256365 5.84375
52 2.472 0 0 0.0616264 0.0125 0.215692 5.8875
53 2.52 0.759055 0.0375 0.118602 0.025 0.266855 5.94375
54 2.568 0.243648 0.05 0.456841 0.075 0.0571051 5.95625
55 2.616 2.81747 0.2 0.44023 0.125 0.110058 5.98125
56 2.664 6.56574 0.5625 0.689828 0.20625 0.0530637 5.99375
57 2.712 4.36923 0.8125 1.43366 0.38125 0.025601 6
58 2.76 6.32788 1.1875 2.0269 0.6375 0 6
59 2.808 2.44536 1.3375 3.39102 1.08125 0 6
60 2.856 2.36385 1.4875 4.84775 1.7375 0 6
61 2.904 1.52424 1.5875 4.68882 2.39375 0 6
62 2.952 1.47507 1.6875 5.27224 3.15625 0.0216075 6.00625
63 3 1.24972 1.775 4.6446 3.85 0.0209216 6.0125
64 3.048 1.21067 1.8625 4.33733 4.51875 0 6.0125
65 3.096 2.51447 2.05 3.57526 5.0875 0.0392886 6.025
66 3.144 1.62552 2.175 2.59067 5.5125 0.0380981 6.0375
67 3.192 1.577 2.3 1.40452 5.75 0.129363 6.08125
68 3.24 0.459187 2.3375 0.789227 5.8875 0.269055 6.175
69 3.288 0.148626 2.35 0.418011 5.9625 0.418011 6.325
70 3.336 0 2.35 0.135356 5.9875 0.456827 6.49375
71 3.384 0.140313 2.3625 0.0657718 6 0.67416 6.75
72 3.432 0 2.3625 0 6 0.815297 7.06875
73 3.48 0 2.3625 0 6 1.39934 7.63125
74 3.528 0.129093 2.375 0 6 1.8305 8.3875
75 3.576 0 2.375 0 6 2.2087 9.325
76 3.624 0 2.375 0 6 2.0789 10.2312
77 3.672 0 2.375 0 6 1.73164 11.0062
78 3.72 0 2.375 0 6 1.52396 11.7063
79 3.768 0 2.375 0.0265247 6.00625 1.3395 12.3375
80 3.816 0 2.375 0.103446 6.03125 1.11205 12.875
81 3.864 0 2.375 0.201784 6.08125 0.74408 13.2438
82 3.912 0 2.375 0.689021 6.25625 0.442942 13.4688
83 3.96 0 2.375 1.03264 6.525 0.528329 13.7438
84 4.008 0 2.375 1.47692 6.91875 0.281318 13.8938
85 4.056 0 2.375 2.35784 7.5625 0.13735 13.9688
86 4.104 0 2.375 2.97378 8.39375 0.0670778 14.0062
87 4.152 0 2.375 3.0365 9.2625 0.0436906 14.0312
88 4.2 0 2.375 2.39107 9.9625 0.202814 14.15
89 4.248 0 2.375 2.10778 10.5938 0.375644 14.375
90 4.296 0 2.375 1.79567 11.1438 0.806012 14.8688
91 4.344 0 2.375 0.878104 11.4187 1.06769 15.5375
92 4.392 0 2.375 0.585693 11.6062 1.68875 16.6187
93 4.44 0 2.375 0.382065 11.7312 2.14912 18.025
94 4.488 0.0797731 2.3875 0.280452 11.825 2.53342 19.7188
95 4.536 0 2.3875 0.237942 11.9062 3.22136 21.9187
96 4.584 0.152934 2.4125 0.143375 11.9563 3.3962 24.2875
97 4.632 0.299561 2.4625 0.0702096 11.9812 3.3174 26.65
98 4.68 0.220086 2.5 0.137554 12.0312 3.48182 29.1812
99 4.728 0.28752 2.55 0.219009 12.1125 2.77131 31.2375
100 4.776 0.352212 2.6125 0.478788 12.2937 2.19582 32.9
81400 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0 0
39 1.848 0 0 0 0 0.882143 0.1
40 1.896 0 0 0 0 1.46658 0.275
41 1.944 0 0 0 0 4.18516 0.8
42 1.992 0 0 0 0 5.97886 1.5875
43 2.04 0 0 0 0 7.01292 2.55625
44 2.088 0 0 0 0 6.6942 3.525
45 2.136 0 0 0 0 4.95231 4.275
46 2.184 0 0 0 0 3.71067 4.8625
47 2.232 0 0 0 0 2.6457 5.3
48 2.28 0 0 0 0 1.12285 5.49375
49 2.328 0 0 0 0 0.903315 5.65625
50 2.376 0 0 0 0 0.600361 5.76875
51 2.424 0.273456 0.0125 0 0 0.384547 5.84375
52 2.472 0 0.0125 0.184879 0.01875 0.154066 5.875
53 2.52 0.506037 0.0375 0.237205 0.04375 0.148253 5.90625
54 2.568 1.94919 0.1375 0.285525 0.075 0.171315 5.94375
55 2.616 2.81747 0.2875 0.550288 0.1375 0.0550288 5.95625
56 2.664 5.66012 0.6 1.00821 0.25625 0.0265318 5.9625
57 2.712 6.33539 0.9625 1.22885 0.40625 0.025601 5.96875
58 2.76 5.27323 1.275 2.32352 0.7 0.0741548 5.9875
59 2.808 3.66804 1.5 2.29252 1 0.0477609 6
60 2.856 2.56084 1.6625 3.69352 1.5 0 6
61 2.904 1.14318 1.7375 4.42089 2.11875 0.0223277 6.00625
62 2.952 1.65946 1.85 6.13654 3.00625 0.0216075 6.0125
63 3 0.714125 1.9 4.85382 3.73125 0.0209216 6.01875
64 3.048 0.518858 1.9375 4.49947 4.425 0.0202679 6.025
65 3.096 1.34105 2.0375 3.22167 4.9375 0.0785772 6.05
66 3.144 0.325104 2.0625 2.59067 5.3625 0.0952454 6.08125
67 3.192 1.2616 2.1625 1.77413 5.6625 0.0924024 6.1125
68 3.24 0.612249 2.2125 0.896849 5.81875 0.394614 6.25
69 3.288 0.594504 2.2625 0.696684 5.94375 0.400594 6.39375
70 3.336 0.577519 2.3125 0.236873 5.9875 0.524505 6.5875
71 3.384 0.140313 2.325 0.0657718 6 0.937247 6.94375
72 3.432 0.136416 2.3375 0 6 1.10305 7.375
73 3.48 0.132679 2.35 0 6 1.30605 7.9
74 3.528 0.129093 2.3625 0 6 1.55819 8.54375
75 3.576 0.125651 2.375 0 6 1.63444 9.2375
76 3.624 0 2.375 0 6 1.70613 9.98125
77 3.672 0 2.375 0 6 2.09473 10.9187
78 3.72 0 2.375 0 6 1.55117 11.6312
79 3.768 0 2.375 0.0265247 6.00625 1.36602 12.275
80 3.816 0 2.375 0.0775847 6.025 0.931017 12.725
81 3.864 0 2.375 0.378346 6.11875 0.630576 13.0375
82 3.912 0 2.375 0.615197 6.275 0.578285 13.3313
83 3.96 0 2.375 1.24878 6.6 0.516321 13.6
84 4.008 0 2.375 1.92234 7.1125 0.328205 13.775
85 4.056 0 2.375 2.49519 7.79375 0.251808 13.9125
86 4.104 0 2.375 2.75019 8.5625 0.0894371 13.9625
87 4.152 0 2.375 2.68697 9.33125 0.152917 14.05
88 4.2 0 2.375 2.43377 10.0437 0.320232 14.2375
89 4.248 0 2.375 1.64866 10.5375 0.563466 14.575
90 4.296 0 2.375 1.57121 11.0188 0.714188 15.0125
91 4.344 0 2.375 0.977889 11.325 1.23733 15.7875
92 4.392 0 2.375 0.722354 11.5563 1.92302 17.0188
93 4.44 0 2.375 0.515788 11.725 2.44522 18.6187
94 4.488 0 2.375 0.355239 11.8438 3.03823 20.65
95 4.536 0 2.375 0.109819 11.8812 2.80039 22.5625
96 4.584 0.152934 2.4 0.197141 11.95 2.84062 24.5437
97 4.632 0.14978 2.425 0.210629 12.025 2.94003 26.6375
98 4.68 0.293448 2.475 0.240719 12.1125 2.72528 28.6187
99 4.728 0.718799 2.6 0.539099 12.3125 2.79658 30.6938
100 4.776 0.774866 2.7375 0.643887 12.5563 2.31964 32.45
81500 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0 0
39 1.848 0 0 0 0 0.27567 0.03125
40 1.896 0 0 0 0 1.46658 0.20625
41 1.944 0 0 0 0 4.63357 0.7875
42 1.992 0 0 0 0 6.07376 1.5875
43 2.04 0 0 0 0 7.37487 2.60625
44 2.088 0 0 0 0 5.26899 3.36875
45 2.136 0 0 0 0 5.86023 4.25625
46 2.184 0 0 0 0 2.84222 4.70625
47 2.232 0 0 0 0 2.6079 5.1375
48 2.28 0 0 0 0 1.66617 5.425
49 2.328 0 0 0 0 1.28549 5.65625
50 2.376 0 0 0 0 0.533654 5.75625
51 2.424 0 0 0 0 0.608866 5.875
52 2.472 0.262939 0.0125 0.0616264 0.00625 0.338945 5.94375
53 2.52 1.01207 0.0625 0.177903 0.025 0.148253 5.975
54 2.568 0.730945 0.1 0.34263 0.0625 0.0571051 5.9875
55 2.616 3.28705 0.275 0.495259 0.11875 0.0550288 6
56 2.664 4.30169 0.5125 1.59191 0.30625 0 6
57 2.712 5.02462 0.8 1.63846 0.50625 0 6
58 2.76 6.32788 1.175 2.52126 0.825 0 6
59 2.808 4.89072 1.475 2.81789 1.19375 0 6
60 2.856 1.96988 1.6 3.97054 1.73125 0 6
61 2.904 1.33371 1.6875 4.82279 2.40625 0 6
62 2.952 1.29069 1.775 5.05616 3.1375 0 6
63 3 1.07119 1.85 4.97935 3.88125 0.0418433 6.0125
64 3.048 1.03772 1.925 3.60768 4.4375 0 6.0125
65 3.096 1.34105 2.025 3.49669 4.99375 0.0982216 6.04375
66 3.144 1.30042 2.125 2.85736 5.4625 0.114294 6.08125
67 3.192 1.4193 2.2375 1.47844 5.7125 0.184805 6.14375
68 3.24 0.459187 2.275 0.968597 5.88125 0.340803 6.2625
69 3.288 0.594504 2.325 0.418011 5.95625 0.418011 6.4125
70 3.336 0.28876 2.35 0.236873 6 0.642941 6.65
71 3.384 0.280626 2.375 0 6 0.575503 6.86875
72 3.432 0 2.375 0 6 0.959173 7.24375
73 3.48 0 2.375 0 6 1.16612 7.7125
74 3.528 0 2.375 0 6 1.80024 8.45625
75 3.576 0 2.375 0 6 2.17925 9.38125
76 3.624 0 2.375 0 6 1.99287 10.25
77 3.672 0 2.375 0 6 1.75957 11.0375
78 3.72 0 2.375 0 6 1.70085 11.8187
79 3.768 0 2.375 0 6 1.32623 12.4437
80 3.816 0 2.375 0.0775847 6.01875 0.918086 12.8875
81 3.864 0 2.375 0.176561 6.0625 0.781915 13.275
82 3.912 0 2.375 0.836668 6.275 0.479854 13.5188
83 3.96 0 2.375 1.10469 6.5625 0.336209 13.6937
84 4.008 0 2.375 1.50036 6.9625 0.210989 13.8063
85 4.056 0 2.375 2.01446 7.5125 0.194579 13.9125
86 4.104 0 2.375 2.81727 8.3 0.0782575 13.9563
87 4.152 0 2.375 2.73066 9.08125 0.152917 14.0437
88 4.2 0 2.375 2.58321 9.8375 0.245512 14.1875
89 4.248 0 2.375 2.27473 10.5188 0.563466 14.525
90 4.296 0 2.375 1.46919 10.9688 0.897836 15.075
91 4.344 0 2.375 1.07767 11.3063 1.13754 15.7875
92 4.392 0 2.375 0.878539 11.5875 1.35685 16.6562
93 4.44 0 2.375 0.401168 11.7188 2.14912 18.0625
94 4.488 0 2.375 0.317846 11.825 2.72973 19.8875
95 4.536 0 2.375 0.256245 11.9125 3.12985 22.025
96 4.584 0.152934 2.4 0.107531 11.95 3.38724 24.3875
97 4.632 0.14978 2.425 0.122867 11.9938 3.17698 26.65
98 4.68 0.586895 2.525 0.0687768 12.0188 3.17233 28.9563
99 4.728 0.646919 2.6375 0.219009 12.1 2.57757 30.8687
100 4.776 0.633981 2.75 0.412748 12.2562 2.48474 32.75
81600 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0.0581134 0.00625
39 1.848 0 0 0 0 0.385938 0.05
40 1.896 0 0 0 0 1.72847 0.25625
41 1.944 0 0 0 0 4.78304 0.85625
42 1.992 0 0 0 0 6.45337 1.70625
43 2.04 0 0 0 0 6.10802 2.55
44 2.088 0 0 0 0 6.39189 3.475
45 2.136 0 0 0 0 4.8285 4.20625
46 2.184 0 0 0 0 3.8291 4.8125
47 2.232 0 0 0 0 2.75909 5.26875
48 2.28 0 0 0 0 1.55751 5.5375
49 2.328 0 0 0 0 0.83383 5.6875
50 2.376 0 0 0 0 0.533654 5.7875
51 2.424 0 0 0 0 0.480684 5.88125
52 2.472 0 0 0 0 0.246506 5.93125
53 2.52 0.253018 0.0125 0.118602 0.0125 0.296506 5.99375
54 2.568 0.487297 0.0375 0.11421 0.025 0.0285525 6
55 2.616 4.69579 0.2875 0.495259 0.08125 0 6
56 2.664 5.66012 0.6 1.64497 0.275 0 6
57 2.712 5.89847 0.9375 1.48486 0.45625 0 6
58 2.76 4.85137 1.225 2.47183 0.76875 0 6
59 2.808 4.48316 1.5 3.2955 1.2 0 6
60 2.856 2.56084 1.6625 3.92437 1.73125 0 6
61 2.904 1.52424 1.7625 4.95675 2.425 0 6
62 2.952 0.368769 1.7875 4.8833 3.13125 0 6
63 3 0.892656 1.85 4.43539 3.79375 0 6
