# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3] c_RDF[4] c_RDF[5] c_RDF[6] c_RDF[7]
50100 20
14 3.24 1.00977 2.375 1.33393 5.8625 0.426713 6.7875
15 3.48 0 2.375 0.124339 5.9875 1.24961 9.3
16 3.72 0 2.375 0.152345 6.1625 1.3439 12.3875
17 3.96 0 2.375 1.39246 7.975 0.590594 13.925
18 4.2 0 2.375 1.76295 10.5563 0.539984 15.5062
19 4.44 0.0488929 2.4125 0.775411 11.825 2.04166 22.1875
20 4.68 0.41074 2.7625 0.526032 12.7812 2.60265 31.65
77400 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.17222 0.63125
9 2.04 0 0 0 0 4.84486 3.98125
10 2.28 0 0 0 0 1.90354 5.625
11 2.52 1.51701 0.375 0.379252 0.2 0.343697 5.9875
12 2.76 3.54147 1.425 2.9644 2.075 0.00988134 6
13 3 1.4989 1.95 3.42939 4.6375 0.0292753 6.04375
14 3.24 0.917971 2.325 1.41999 5.875 0.41237 6.7625
15 3.48 0.106102 2.375 0.124339 6 1.37084 9.51875
16 3.72 0 2.375 0.1197 6.1375 1.27589 12.45
17 3.96 0 2.375 1.43087 8 0.528174 13.825
18 4.2 0 2.375 1.79283 10.625 0.661641 15.7625
19 4.44 0 2.375 0.741033 11.8375 2.03593 22.425
20 4.68 0.528095 2.825 0.495089 12.7375 2.50467 31.5312
77500 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.10259 0.59375
9 2.04 0 0 0 0 4.76351 3.8875
10 2.28 0 0 0 0 2.09896 5.7
11 2.52 0.707938 0.175 0.450362 0.2375 0.260736 5.975
12 2.76 4.00523 1.3625 2.332 1.7125 0.0197627 6
13 3 1.7844 1.9875 3.88943 4.61875 0.0418219 6.0625
14 3.24 0.917971 2.3625 1.42716 5.8625 0.401612 6.7625
15 3.48 0.0265256 2.375 0.136773 6 1.23406 9.24375
16 3.72 0 2.375 0.125141 6.14375 1.46088 12.6
17 3.96 0 2.375 1.42127 7.99375 0.48736 13.8688
18 4.2 0 2.375 1.85259 10.7063 0.642432 15.75
19 4.44 0.0814881 2.4375 0.676097 11.8125 2.06267 22.5
20 4.68 0.557433 2.9125 0.498527 12.7188 2.42903 31.3313
77600 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.11419 0.6
9 2.04 0 0 0 0 4.86294 3.9625
10 2.28 0 0 0.0144756 0.00625 1.83116 5.54375
11 2.52 1.41588 0.35 0.663691 0.35625 0.385178 5.95
12 2.76 3.11987 1.275 2.24306 1.775 0.0395253 6
13 3 1.53458 1.8125 3.53813 4.41875 0.0292753 6.04375
14 3.24 0.94857 2.2 1.59928 5.8125 0.4805 6.88125
15 3.48 0.344833 2.3625 0.186508 6 1.20609 9.30625
16 3.72 0.0232145 2.375 0.17955 6.20625 1.39287 12.5062
17 3.96 0 2.375 1.32524 7.93125 0.530575 13.8875
18 4.2 0 2.375 1.85259 10.6438 0.599745 15.6438
19 4.44 0.0488929 2.4125 0.668457 11.7375 2.00728 22.2125
20 4.68 0.557433 2.8875 0.570727 12.775 2.47716 31.2188
77700 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.07938 0.58125
9 2.04 0 0 0 0 5.0166 4.05
10 2.28 0 0 0.0434268 0.01875 1.88907 5.68125
11 2.52 1.56758 0.3875 0.699246 0.3875 0.242958 5.9375
12 2.76 3.11987 1.3125 2.50986 1.975 0.0543473 6.00625
13 3 1.92715 1.9875 3.51304 4.6 0.0585506 6.09375
14 3.24 0.764976 2.3 1.47019 5.88125 0.426713 6.8375
15 3.48 0.159154 2.375 0.118122 6 1.33664 9.525
16 3.72 0 2.375 0.103377 6.11875 1.32486 12.5687
17 3.96 0 2.375 1.36845 7.9 0.499364 13.8688
18 4.2 0 2.375 1.95504 10.7625 0.66591 15.8187
19 4.44 0.114083 2.4625 0.668457 11.8562 1.98054 22.3
20 4.68 0.586772 2.9625 0.409136 12.6 2.57859 31.675
77800 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 0.998132 0.5375
9 2.04 0 0 0 0 4.94429 3.95625
10 2.28 0.123525 0.025 0.0289512 0.0125 1.86012 5.5625
11 2.52 1.36531 0.3625 0.355549 0.2 0.385178 5.96875
12 2.76 3.66795 1.45 2.6482 1.875 0.0247033 6
13 3 1.35614 1.925 3.70542 4.64375 0.0167287 6.025
14 3.24 0.795575 2.25 1.40564 5.86875 0.458985 6.825
15 3.48 0.265256 2.375 0.130556 6 1.3957 9.63125
16 3.72 0 2.375 0.157786 6.18125 1.22148 12.4375
17 3.96 0 2.375 1.39726 8 0.542578 13.85
18 4.2 0 2.375 1.71173 10.5062 0.565596 15.5062
19 4.44 0.0162976 2.3875 0.77923 11.7812 2.06076 22.25
20 4.68 0.572102 2.875 0.467584 12.6312 2.63188 31.8188
77900 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.16062 0.625
9 2.04 0 0 0 0 4.6912 3.86875
10 2.28 0.185288 0.0375 0 0 1.80945 5.43125
11 2.52 1.76984 0.475 0.331846 0.175 0.391104 5.84375
12 2.76 4.00523 1.6625 2.57903 1.80625 0.108695 5.98125
13 3 0.856512 1.9625 3.88107 4.70625 0.0418219 6.04375
14 3.24 0.489584 2.1625 1.2909 5.83125 0.398026 6.7375
15 3.48 0.371359 2.3375 0.167857 6 1.33664 9.425
16 3.72 0.0696435 2.375 0.146904 6.16875 1.28405 12.375
17 3.96 0 2.375 1.39726 7.9875 0.54738 13.8
18 4.2 0 2.375 1.69465 10.4688 0.648835 15.7
19 4.44 0.114083 2.4625 0.771591 11.7312 2.21164 22.9375
20 4.68 0.542764 2.925 0.598232 12.8187 2.34651 31.4688
78000 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.02134 0.55
9 2.04 0 0 0 0 5.0166 4.01875
10 2.28 0 0 0 0 1.95421 5.70625
11 2.52 1.46644 0.3625 0.497769 0.2625 0.266662 5.9875
12 2.76 3.71011 1.4625 2.41105 1.7875 0.00988134 6
13 3 1.39183 1.95 3.81415 4.6375 0.046004 6.06875
14 3.24 0.917971 2.325 1.44867 5.9 0.405198 6.775
15 3.48 0.106102 2.375 0.0994711 6 1.22785 9.24375
16 3.72 0 2.375 0.130582 6.15 1.45544 12.5875
17 3.96 0 2.375 1.35885 7.91875 0.513769 13.925
18 4.2 0 2.375 1.91236 10.7188 0.574134 15.6062
19 4.44 0.0325953 2.4 0.733393 11.9187 2.07986 22.4125
20 4.68 0.366732 2.7125 0.460708 12.7562 2.61469 31.9187
78100 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.02134 0.55
9 2.04 0 0 0 0 4.86294 3.9125
10 2.28 0.0617626 0.0125 0 0 1.97592 5.61875
11 2.52 1.21361 0.3125 0.426659 0.225 0.331846 5.96875
12 2.76 4.08956 1.525 2.46045 1.78125 0.0247033 6
13 3 1.4989 2.05 3.83088 4.64375 0.0376397 6.05625
14 3.24 0.550782 2.275 1.34827 5.81875 0.458985 6.85625
15 3.48 0.185679 2.3625 0.167857 5.9875 1.2465 9.3625
16 3.72 0.0232145 2.375 0.152345 6.1625 1.32486 12.4062
17 3.96 0 2.375 1.27242 7.81875 0.571388 13.8938
18 4.2 0.0182129 2.3875 1.89101 10.5875 0.655238 15.8125
19 4.44 0.0162976 2.4 0.870905 12.0125 1.97481 22.275
20 4.68 0.645449 2.95 0.453831 12.8375 2.50982 31.4
78200 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 0.951707 0.5125
9 2.04 0 0 0 0 5.35104 4.2125
10 2.28 0.0617626 0.0125 0.0144756 0.00625 1.72984 5.70625
11 2.52 1.26417 0.325 0.14222 0.08125 0.266662 5.9875
12 2.76 3.71011 1.425 2.47033 1.64375 0.00988134 6
13 3 1.57027 1.975 4.09854 4.70625 0.0418219 6.0625
14 3.24 0.826174 2.3125 1.33393 5.86875 0.43747 6.825
15 3.48 0.132628 2.375 0.130556 6 1.26515 9.36875
16 3.72 0 2.375 0.141463 6.1625 1.33574 12.4375
17 3.96 0 2.375 1.35405 7.925 0.542578 13.85
18 4.2 0 2.375 1.89955 10.7063 0.525044 15.3875
19 4.44 0.0325953 2.4 0.729574 11.9 2.0111 21.9688
20 4.68 0.396071 2.7375 0.522594 12.85 2.68517 31.7312
78300 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 0.986526 0.53125
9 2.04 0 0 0 0 5.25161 4.1625
10 2.28 0 0 0 0 1.71536 5.64375
11 2.52 1.51701 0.375 0.414807 0.21875 0.319994 5.98125
12 2.76 2.99339 1.2625 2.48022 1.7875 0.014822 6
13 3 1.64165 1.8375 4.05672 4.81875 0.0334575 6.05
14 3.24 1.13216 2.3 1.25504 5.9125 0.430299 6.8
15 3.48 0.159154 2.375 0.0870372 6 1.36151 9.5375
16 3.72 0 2.375 0.0979362 6.1125 1.31126 12.55
17 3.96 0 2.375 1.35885 7.88125 0.482559 13.8063
18 4.2 0 2.375 1.95504 10.7438 0.618954 15.6188
19 4.44 0 2.375 0.687556 11.8688 1.94808 21.9937
20 4.68 0.469417 2.775 0.477898 12.7375 2.67657 31.725
78400 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.02134 0.55
9 2.04 0 0 0 0 4.82678 3.8875
10 2.28 0 0 0.0144756 0.00625 2.08449 5.6875
11 2.52 1.46644 0.3625 0.474065 0.25625 0.25481 5.95625
12 2.76 3.62579 1.4375 2.42093 1.7875 0.0345847 6
13 3 1.85578 2.0875 3.90616 4.70625 0.0585506 6.0875
14 3.24 0.581381 2.325 1.3411 5.875 0.347825 6.69375
15 3.48 0.106102 2.375 0.124339 6 1.34286 9.39375
16 3.72 0 2.375 0.0924953 6.10625 1.38471 12.575
17 3.96 0 2.375 1.29643 7.79375 0.51617 13.9187
18 4.2 0 2.375 1.95504 10.6562 0.591208 15.65
19 4.44 0.0488929 2.4125 0.729574 11.85 1.96908 22.0938
20 4.68 0.366732 2.725 0.385069 12.55 2.65938 31.7625
78500 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 0.88207 0.475
9 2.04 0 0 0 0 4.94429 3.89375
10 2.28 0.0617626 0.0125 0 0 2.14239 5.74375
11 2.52 1.31474 0.3375 0.485917 0.25625 0.213329 5.96875
12 2.76 4.63764 1.7125 1.91698 1.46875 0.0197627 5.99375
13 3 1.1777 2.125 3.91453 4.39375 0.0125466 6.0125
14 3.24 0.489584 2.325 1.56342 5.75625 0.484086 6.85625
15 3.48 0.106102 2.375 0.242461 6 1.29623 9.4625
16 3.72 0 2.375 0.0979362 6.1125 1.29766 12.4437
17 3.96 0 2.375 1.33004 7.84375 0.532975 13.8313
18 4.2 0 2.375 1.93797 10.6813 0.595477 15.575
19 4.44 0.0325953 2.4 0.718114 11.8562 1.92707 21.8813
20 4.68 0.586772 2.9 0.471022 12.7125 2.67142 31.5938
78600 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.04456 0.5625
9 2.04 0 0 0 0 4.89005 3.94375
10 2.28 0 0 0.0144756 0.00625 1.92526 5.60625
11 2.52 1.46644 0.3625 0.272588 0.15 0.331846 5.95625
12 2.76 3.54147 1.4125 2.26283 1.58125 0.0345847 6
13 3 1.7844 2.0375 4.19055 4.7125 0.0376397 6.05625
14 3.24 0.61198 2.2875 1.23352 5.7875 0.36934 6.7
15 3.48 0.185679 2.375 0.211376 6 1.29312 9.3
16 3.72 0 2.375 0.0816135 6.09375 1.39015 12.4938
17 3.96 0 2.375 1.33004 7.825 0.552182 13.9313
18 4.2 0 2.375 2.00627 10.7625 0.531447 15.4875
19 4.44 0.0325953 2.4 0.679917 11.875 2.0493 22.1938
20 4.68 0.513425 2.8375 0.443517 12.6813 2.67657 31.925
78700 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.33471 0.71875
9 2.04 0 0 0 0 4.62793 3.91875
10 2.28 0.0617626 0.0125 0 0 1.8963 5.55625
11 2.52 1.71928 0.4375 0.462214 0.24375 0.361475 5.9375
12 2.76 3.28851 1.4125 2.73713 1.975 0.0494067 6
13 3 1.28477 1.8625 3.8727 4.86875 0.0376397 6.05625
14 3.24 1.10156 2.3125 1.17615 5.89375 0.430299 6.80625
15 3.48 0.132628 2.375 0.105688 6 1.40192 9.625
16 3.72 0 2.375 0.103377 6.11875 1.26501 12.5312
17 3.96 0 2.375 1.38766 7.925 0.513769 13.8688
18 4.2 0 2.375 1.92943 10.75 0.571999 15.5437
19 4.44 0.0651905 2.425 0.718114 11.925 2.17535 22.6625
20 4.68 0.440079 2.8 0.460708 12.7625 2.44966 31.5688
78800 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.10259 0.59375
9 2.04 0 0 0 0 4.8539 3.95
10 2.28 0 0 0 0 1.9904 5.66875
11 2.52 1.46644 0.3625 0.391104 0.20625 0.296291 5.98125
12 2.76 2.90907 1.225 2.6482 1.88125 0.014822 6
13 3 1.64165 1.8 3.95635 4.8375 0.066915 6.1
14 3.24 1.25456 2.3125 1.21201 5.89375 0.387269 6.775
15 3.48 0.132628 2.375 0.105688 6 1.21852 9.225
16 3.72 0 2.375 0.0979362 6.1125 1.4364 12.525
17 3.96 0 2.375 1.30603 7.8125 0.537777 13.925
18 4.2 0 2.375 2.06603 10.8375 0.642432 15.8063
19 4.44 0.0325953 2.4 0.664638 11.925 1.98436 22.3
20 4.68 0.454748 2.7875 0.443517 12.7312 2.54421 31.55
78900 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.05616 0.56875
9 2.04 0 0 0 0 5.1793 4.15
10 2.28 0.0617626 0.0125 0 0 1.79498 5.7
11 2.52 1.46644 0.375 0.367401 0.19375 0.25481 5.96875
12 2.76 2.90907 1.2375 2.57903 1.825 0.0197627 5.99375
13 3 1.74871 1.85 3.68032 4.575 0.0376397 6.05
14 3.24 1.07097 2.2875 1.40564 5.8 0.36934 6.69375
15 3.48 0.185679 2.375 0.192725 5.99375 1.33664 9.38125
16 3.72 0 2.375 0.174109 6.19375 1.34118 12.4625
17 3.96 0 2.375 1.33964 7.9375 0.559384 13.9187
18 4.2 0.0182129 2.3875 1.75015 10.5 0.557059 15.55
19 4.44 0.0488929 2.425 0.855626 11.9 2.02065 22.1625
20 4.68 0.366732 2.7375 0.505403 12.8187 2.64391 31.775
79000 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.00974 0.54375
9 2.04 0 0 0 0 4.82678 3.88125
10 2.28 0 0 0 0 2.03382 5.6375
11 2.52 1.31474 0.325 0.545175 0.2875 0.296291 5.95
12 2.76 3.16203 1.2625 2.36164 1.78125 0.0395253 6
13 3 2.28403 2.0625 3.6385 4.5 0.0334575 6.05
14 3.24 0.642579 2.325 1.58493 5.88125 0.365754 6.6875
15 3.48 0.106102 2.375 0.118122 6 1.2092 9.11875
16 3.72 0 2.375 0.141463 6.1625 1.50713 12.5813
17 3.96 0 2.375 1.30603 7.8625 0.489761 13.8562
18 4.2 0 2.375 1.87394 10.6062 0.621089 15.675
19 4.44 0.0325953 2.4 0.798329 11.9125 1.97672 22.1438
20 4.68 0.498756 2.825 0.395383 12.6312 2.64563 31.7625
79100 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.14901 0.61875
9 2.04 0 0 0 0 4.83582 3.9625
10 2.28 0 0 0 0 1.96868 5.6625
11 2.52 1.26417 0.3125 0.497769 0.2625 0.302217 5.98125
12 2.76 3.62579 1.3875 2.49998 1.84375 0.014822 6
13 3 1.60596 1.95 3.92289 4.775 0.0543684 6.08125
14 3.24 0.734377 2.25 1.19766 5.81875 0.444642 6.85625
15 3.48 0.265256 2.375 0.16164 5.98125 1.28691 9.44375
16 3.72 0 2.375 0.168668 6.175 1.30038 12.4313
17 3.96 0 2.375 1.37325 7.9625 0.537777 13.8313
18 4.2 0 2.375 1.85259 10.675 0.732074 15.975
19 4.44 0.0325953 2.4 0.725754 11.8625 2.02829 22.6125
20 4.68 0.454748 2.7875 0.646366 13.0375 2.4531 31.5312
79200 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.16062 0.625
9 2.04 0 0 0 0 5.09795 4.15
10 2.28 0 0 0 0 1.69365 5.6125
11 2.52 1.61814 0.4 0.379252 0.2 0.290365 5.91875
12 2.76 3.24635 1.3625 2.76677 1.95 0.0494067 5.98125
13 3 1.39183 1.85 3.74724 4.75 0.0376397 6.0375
14 3.24 0.887372 2.2125 1.30524 5.8875 0.419541 6.76875
15 3.48 0.238731 2.325 0.111905 6 1.42368 9.63125
16 3.72 0.0928581 2.375 0.103377 6.11875 1.25957 12.525
17 3.96 0 2.375 1.5173 8.09375 0.477757 13.7688
18 4.2 0 2.375 1.73307 10.6312 0.576268 15.4563
19 4.44 0.0162976 2.3875 0.664638 11.7188 2.17535 22.575
20 4.68 0.528095 2.8375 0.673871 12.9437 2.52873 31.7688
79300 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.09098 0.5875
9 2.04 0 0 0 0 4.8539 3.94375
10 2.28 0 0 0 0 1.94697 5.625
11 2.52 1.46644 0.3625 0.43851 0.23125 0.331846 5.975
12 2.76 3.71011 1.4625 2.56915 1.85625 0.0197627 6
13 3 1.4989 1.9875 3.70542 4.625 0.0543684 6.08125
14 3.24 0.764976 2.3 1.4917 5.925 0.415955 6.80625
15 3.48 0.159154 2.375 0.0746033 6 1.3211 9.4625
16 3.72 0 2.375 0.0979362 6.1125 1.28133 12.4062
17 3.96 0 2.375 1.32043 7.83125 0.525773 13.775
18 4.2 0.0182129 2.3875 2.02761 10.8 0.61682 15.5813
19 4.44 0.0488929 2.425 0.603522 11.7875 2.10851 22.4812
20 4.68 0.366732 2.7375 0.539784 12.7688 2.51498 31.625
79400 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.10259 0.59375
9 2.04 0 0 0 0 5.12507 4.1375
10 2.28 0 0 0 0 1.6647 5.575
11 2.52 1.21361 0.3 0.568878 0.3 0.32592 5.91875
12 2.76 3.71011 1.4 2.40116 1.81875 0.0642287 6
13 3 1.67734 1.9875 3.34575 4.31875 0.0250931 6.0375
14 3.24 0.795575 2.3125 1.7714 5.8625 0.423127 6.775
15 3.48 0.132628 2.375 0.136773 6 1.26515 9.31875
16 3.72 0 2.375 0.152345 6.175 1.30854 12.325
17 3.96 0 2.375 1.49329 8.11875 0.600197 13.8875
18 4.2 0 2.375 1.73734 10.6625 0.642432 15.7688
19 4.44 0.0651905 2.425 0.695196 11.8 2.01301 22.3562
20 4.68 0.718795 3.0375 0.543222 12.7875 2.48748 31.4
79500 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.05616 0.56875
9 2.04 0 0 0 0 5.03468 4.05
10 2.28 0 0 0.0144756 0.00625 1.81669 5.61875
11 2.52 1.71928 0.425 0.592582 0.31875 0.331846 5.96875
12 2.76 2.6561 1.2125 2.39128 1.83125 0.0247033 6
13 3 2.10559 1.95 3.43776 4.4 0.0418219 6.0625
14 3.24 1.04037 2.375 1.67099 5.85625 0.415955 6.7875
15 3.48 0 2.375 0.14299 6 1.25582 9.3125
16 3.72 0 2.375 0.125141 6.14375 1.32214 12.35
17 3.96 0 2.375 1.27242 7.8 0.590594 13.8875
18 4.2 0 2.375 2.01907 10.7562 0.672313 15.8562
19 4.44 0.0488929 2.4125 0.687556 11.8812 1.94617 22.225
20 4.68 0.41074 2.7625 0.563851 12.9062 2.50123 31.3188
79600 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.3115 0.70625
9 2.04 0 0 0 0 4.54658 3.85
10 2.28 0.308813 0.0625 0 0 1.98316 5.5625
11 2.52 1.01134 0.3125 0.426659 0.225 0.349623 5.93125
12 2.76 3.41499 1.325 2.82606 2.0125 0.044466 5.9875
13 3 1.35614 1.8 3.62177 4.71875 0.0836437 6.1125
14 3.24 0.887372 2.1625 1.32675 5.875 0.491258 6.96875
15 3.48 0.397884 2.35 0.124339 6 1.2838 9.55
16 3.72 0.046429 2.375 0.1197 6.1375 1.21604 12.3438
17 3.96 0 2.375 1.42607 7.99375 0.556983 13.7937
18 4.2 0 2.375 1.89955 10.775 0.63176 15.6438
19 4.44 0.0325953 2.4 0.702835 11.925 2.21546 22.8938
20 4.68 0.821481 3.1 0.522594 12.875 2.33792 31.3938
79700 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.05616 0.56875
9 2.04 0 0 0 0 5.09795 4.09375
10 2.28 0.185288 0.0375 0.0289512 0.0125 1.74431 5.6
11 2.52 1.51701 0.4125 0.497769 0.275 0.296291 5.9125
12 2.76 3.33067 1.4 2.44069 1.81875 0.0642287 5.99375
13 3 1.35614 1.875 3.73887 4.6125 0.066915 6.09375
14 3.24 0.94857 2.2625 1.41281 5.84375 0.552217 7.05625
15 3.48 0.238731 2.375 0.155424 6 1.19987 9.46875
16 3.72 0 2.375 0.125141 6.14375 1.24053 12.3187
17 3.96 0 2.375 1.34444 7.89375 0.554582 13.7625
18 4.2 0 2.375 1.92089 10.7063 0.721402 15.875
19 4.44 0.114083 2.4625 0.687556 11.8313 1.94617 22.2437
20 4.68 0.557433 2.9375 0.60167 12.925 2.53389 31.4563
79800 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.09098 0.5875
9 2.04 0 0 0 0 4.90813 3.98125
10 2.28 0 0 0 0 1.83116 5.5625
11 2.52 1.46644 0.3625 0.367401 0.19375 0.367401 5.95
12 2.76 3.28851 1.3375 2.23318 1.60625 0.0395253 6
13 3 2.0699 2.0625 4.03163 4.61875 0.0501862 6.075
14 3.24 0.581381 2.3 1.44867 5.88125 0.394441 6.7625
15 3.48 0.132628 2.3625 0.118122 6 1.3584 9.49375
16 3.72 0.0232145 2.375 0.0816135 6.09375 1.33302 12.5563
17 3.96 0 2.375 1.32524 7.81875 0.51617 13.9
18 4.2 0 2.375 1.9337 10.65 0.493029 15.3438
19 4.44 0.0325953 2.4 0.710475 11.8125 2.09323 22.1938
20 4.68 0.366732 2.7125 0.543222 12.8 2.64735 31.8188
79900 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
