DONE: sourced file /scic/app/cpu/gaussian/16c-legacy/g16/bsd/g16.profile
LAMMPS (2 Apr 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (42.08 42.08 42.08)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  2048 atoms
  read_data CPU = 0.031 seconds
2048 atoms in group Ar
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 2.8
  ghost atom cutoff = 2.8
  binsize = 1.4, bins = 31 31 31
  2 neighbor lists, perpetual/occasional/extra = 1 1 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
  (2) compute rdf, occasional, copy from (1)
      attributes: half, newton on
      pair build: copy
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 0
  Time step     : 0.005
Per MPI rank memory allocation (min/avg/max) = 3.662 | 3.662 | 3.662 Mbytes
   Step          Temp          Press          Volume         TotEng        c_MSD[4]     v_MSD_Slope  
     60700   1.4747447      5.0533767      2448.1381     -2.6115573      394.27792      0.094885903  
     60800   1.4798187      5.0406676      2448.1381     -2.6125423      394.5427       0.094890975  
     60900   1.4956392      4.8910968      2448.1381     -2.6120972      394.87999      0.094894921  
     61000   1.4878693      4.9217644      2448.1381     -2.6125978      395.12936      0.094900867  
     61100   1.5045817      4.8768597      2448.1381     -2.6129575      395.22465      0.094904357  
     61200   1.4891681      4.9139063      2448.1381     -2.6121828      395.91259      0.09490847   
     61300   1.4820496      4.9919958      2448.1381     -2.6116369      396.18871      0.094915091  
     61400   1.5018673      4.8462627      2448.1381     -2.6123557      396.22031      0.094921971  
     61500   1.4922872      4.8831141      2448.1381     -2.6130344      396.45128      0.094924886  
     61600   1.485803       5.0296092      2448.1381     -2.6124812      397.22788      0.094930467  
     61700   1.5057889      4.850974       2448.1381     -2.6124914      397.41806      0.094938919  
     61800   1.505842       4.7778712      2448.1381     -2.613224       397.51443      0.094944276  
     61900   1.4750083      5.0225036      2448.1381     -2.6116533      397.77535      0.094949276  
     62000   1.4879452      4.9140048      2448.1381     -2.6127581      398.00195      0.094954195  
     62100   1.4619382      5.1193982      2448.1381     -2.6123899      397.81181      0.094956555  
     62200   1.4931935      4.9039407      2448.1381     -2.6133698      398.25637      0.09495533   
     62300   1.5174923      4.716705       2448.1381     -2.6123669      398.68509      0.094956991  
     62400   1.4936959      4.9221792      2448.1381     -2.612767       398.64773      0.094956667  
     62500   1.4930706      4.9136842      2448.1381     -2.612322       398.83091      0.094955395  
     62600   1.463956       5.0912253      2448.1381     -2.6122501      399.14131      0.094952852  
     62700   1.5056011      4.81767        2448.1381     -2.6121636      399.48074      0.094951228  
     62800   1.515398       4.7395824      2448.1381     -2.612467       399.76366      0.094948814  
     62900   1.4798221      4.9879208      2448.1381     -2.6128993      399.82614      0.094947151  
     63000   1.506237       4.8346888      2448.1381     -2.6126675      400.46107      0.094944967  
     63100   1.4715174      5.0015301      2448.1381     -2.6117398      400.9156       0.09494563   
     63200   1.5343297      4.6309338      2448.1381     -2.6123976      401.17849      0.094947489  
     63300   1.4881757      4.9399138      2448.1381     -2.6127042      401.89817      0.094950601  
     63400   1.4952683      4.880602       2448.1381     -2.6131209      402.41039      0.094956917  
     63500   1.4771399      5.011571       2448.1381     -2.6121774      402.76507      0.09496664   
     63600   1.4691498      5.0668356      2448.1381     -2.6115106      403.11455      0.094977253  
     63700   1.5206764      4.7827592      2448.1381     -2.6124403      403.66094      0.094988439  
     63800   1.5088577      4.8251909      2448.1381     -2.6115346      403.77397      0.094998238  
     63900   1.4890213      4.8797038      2448.1381     -2.6121297      403.77827      0.095006827  
     64000   1.4650482      5.0534267      2448.1381     -2.6110236      404.05861      0.095015023  
     64100   1.4791746      4.943112       2448.1381     -2.6127914      404.43386      0.095022102  
     64200   1.5207318      4.7547298      2448.1381     -2.6125824      404.54611      0.095029929  
     64300   1.4687794      5.0210149      2448.1381     -2.6122502      404.77997      0.095034116  
     64400   1.4885281      4.9265857      2448.1381     -2.6117769      405.47296      0.095042779  
     64500   1.4829008      4.9845927      2448.1381     -2.6117627      405.29383      0.095048825  
     64600   1.4922074      4.8700814      2448.1381     -2.6125933      405.9634       0.095054736  
     64700   1.4851818      5.0028791      2448.1381     -2.6130767      406.33948      0.095063729  
     64800   1.4981755      4.8967733      2448.1381     -2.6126697      406.51863      0.095072394  
     64900   1.486409       4.9220812      2448.1381     -2.6129182      406.93426      0.09507913   
     65000   1.5008368      4.8646157      2448.1381     -2.6125374      407.20059      0.095087322  
     65100   1.5076469      4.8159971      2448.1381     -2.6127523      407.60291      0.095098535  
     65200   1.4917392      4.9463826      2448.1381     -2.6124576      408.00698      0.095108095  
     65300   1.5067803      4.8211359      2448.1381     -2.6119648      408.18247      0.095118697  
     65400   1.5019988      4.9306181      2448.1381     -2.6118098      408.35321      0.095127613  
     65500   1.4690694      5.0467803      2448.1381     -2.6123395      408.4887       0.095134823  
     65600   1.482388       4.9320677      2448.1381     -2.6120478      408.94893      0.09514254   
     65700   1.4745034      5.0229661      2448.1381     -2.6125643      409.2227       0.095151776  
     65800   1.5100566      4.8032137      2448.1381     -2.6135824      409.41672      0.095158418  
     65900   1.499995       4.8857333      2448.1381     -2.6131638      409.94829      0.095165978  
     66000   1.4804745      4.9908528      2448.1381     -2.6122767      410.28994      0.095175592  
     66100   1.5200324      4.7713927      2448.1381     -2.6127537      410.94627      0.095188566  
     66200   1.5001292      4.8435269      2448.1381     -2.6132471      410.81915      0.095199057  
     66300   1.4958149      4.9236764      2448.1381     -2.6130774      410.79455      0.095206663  
     66400   1.5067726      4.8204254      2448.1381     -2.6121332      411.13186      0.095213997  
     66500   1.5187566      4.7543107      2448.1381     -2.6123115      411.80717      0.095222059  
     66600   1.4566418      5.109813       2448.1381     -2.6126573      412.2323       0.095233544  
     66700   1.4862139      4.8786963      2448.1381     -2.6124582      412.57138      0.095244822  
     66800   1.491217       4.962687       2448.1381     -2.6123034      412.72406      0.095254837  
     66900   1.4964959      4.9405107      2448.1381     -2.6122128      412.73774      0.095262833  
     67000   1.4827964      5.0093467      2448.1381     -2.6126184      412.67353      0.095269327  
     67100   1.4971372      4.8874263      2448.1381     -2.6134005      413.11666      0.095274266  
     67200   1.5019097      4.8862747      2448.1381     -2.6123122      413.10647      0.095279729  
     67300   1.4882713      4.9187355      2448.1381     -2.6129968      413.1318       0.095281375  
     67400   1.5111521      4.7907381      2448.1381     -2.6126629      413.55936      0.095282022  
     67500   1.5103459      4.7645299      2448.1381     -2.6128868      413.70525      0.095283075  
     67600   1.4523268      5.1634699      2448.1381     -2.6128593      414.23053      0.095285159  
     67700   1.5006519      4.8275953      2448.1381     -2.6130199      414.5471       0.095288038  
     67800   1.504208       4.8641727      2448.1381     -2.6122308      414.77142      0.09529133   
     67900   1.5229518      4.7604951      2448.1381     -2.6121596      415.0754       0.09529376   
     68000   1.4566841      5.0373442      2448.1381     -2.6129527      415.52431      0.095298021  
     68100   1.4877334      4.9042857      2448.1381     -2.6118296      415.87077      0.095302154  
     68200   1.5023598      4.8808793      2448.1381     -2.6125975      416.05843      0.095307269  
     68300   1.4958967      4.8603807      2448.1381     -2.6120019      416.48178      0.095311377  
     68400   1.4731367      5.052444       2448.1381     -2.6129139      416.94702      0.095317046  
     68500   1.4823713      4.9449693      2448.1381     -2.6123124      417.16897      0.095323085  
     68600   1.4963847      4.858758       2448.1381     -2.6119006      417.64847      0.095330454  
     68700   1.489014       4.8827433      2448.1381     -2.6128458      418.06279      0.095337209  
     68800   1.5011035      4.8143188      2448.1381     -2.6126542      418.27193      0.09534476   
     68900   1.4952114      4.8333281      2448.1381     -2.6131561      418.75843      0.095353415  
     69000   1.4663399      5.0528968      2448.1381     -2.6116659      418.52906      0.095360012  
     69100   1.4922226      4.9263164      2448.1381     -2.6122134      418.80493      0.095363905  
     69200   1.5008737      4.8213829      2448.1381     -2.6122852      418.72271      0.095366732  
     69300   1.5018334      4.8560323      2448.1381     -2.6123286      419.31214      0.095369095  
     69400   1.4758947      4.9413114      2448.1381     -2.6131744      419.67938      0.095373469  
     69500   1.4855569      4.896019       2448.1381     -2.6125794      419.66758      0.095375587  
     69600   1.4769758      5.0039623      2448.1381     -2.6125716      420.06866      0.095378125  
     69700   1.5101874      4.8152631      2448.1381     -2.6127122      420.5708       0.095381151  
     69800   1.4880046      4.9053162      2448.1381     -2.6131851      421.05318      0.095387311  
     69900   1.4755774      4.9734212      2448.1381     -2.6126914      421.18932      0.095393229  
     70000   1.5141368      4.7640135      2448.1381     -2.6128156      421.39347      0.095397147  
     70100   1.4804193      4.9994846      2448.1381     -2.6114942      421.85611      0.095401994  
     70200   1.4987505      4.8554827      2448.1381     -2.6120029      422.54726      0.095409489  
     70300   1.4829127      4.9539933      2448.1381     -2.612326       422.67764      0.09541704   
     70400   1.4525226      5.1613054      2448.1381     -2.6129499      423.13864      0.095425153  
     70500   1.5103992      4.7812596      2448.1381     -2.6127046      423.29914      0.095432997  
     70600   1.4975886      4.9070359      2448.1381     -2.6134459      423.73007      0.095440654  
     70700   1.4679155      4.988427       2448.1381     -2.6127255      424.12435      0.095450531  
     70800   1.4829045      4.9267851      2448.1381     -2.6123863      424.47599      0.09545958   
     70900   1.4954548      4.8466686      2448.1381     -2.6120672      424.68616      0.095469578  
     71000   1.5010093      4.8750856      2448.1381     -2.6123645      424.95784      0.095478742  
     71100   1.5051239      4.8702592      2448.1381     -2.6128968      425.1447       0.09548643   
     71200   1.4803068      5.0118977      2448.1381     -2.6118113      425.69603      0.095495225  
     71300   1.5031896      4.7933166      2448.1381     -2.6132018      425.7708       0.095504545  
     71400   1.5184768      4.7539121      2448.1381     -2.6133879      426.2151       0.09551359   
     71500   1.4965381      4.8575635      2448.1381     -2.6124948      426.09603      0.095521666  
     71600   1.4798625      4.9738371      2448.1381     -2.612111       426.43659      0.095528511  
     71700   1.5000421      4.8914099      2448.1381     -2.6122061      426.75549      0.09553521   
     71800   1.5098449      4.828318       2448.1381     -2.6132575      427.17698      0.095541558  
     71900   1.4782946      5.0019511      2448.1381     -2.6135424      427.53116      0.095549517  
     72000   1.5007149      4.8656114      2448.1381     -2.6119785      427.63445      0.095556916  
     72100   1.4975029      4.904761       2448.1381     -2.6131475      428.0743       0.095563979  
     72200   1.4675696      5.0528864      2448.1381     -2.6123829      428.57664      0.095571662  
     72300   1.4890972      4.8971333      2448.1381     -2.6121975      429.16451      0.095582326  
     72400   1.4881628      4.9498095      2448.1381     -2.6129134      429.53179      0.09559268   
     72500   1.4842704      4.9613471      2448.1381     -2.6124162      429.78582      0.095603896  
     72600   1.4909066      4.8936473      2448.1381     -2.6125623      430.18173      0.095615364  
     72700   1.4982919      4.8733712      2448.1381     -2.6129668      430.25327      0.095626608  
     72800   1.4957195      4.8767579      2448.1381     -2.6120165      430.72242      0.095637248  
     72900   1.4770293      4.999016       2448.1381     -2.613077       431.17978      0.095649026  
     73000   1.4743302      4.9937688      2448.1381     -2.6116709      431.59528      0.095662303  
     73100   1.4965464      4.8520254      2448.1381     -2.6129678      432.35683      0.095677621  
     73200   1.5108688      4.7578738      2448.1381     -2.6122194      432.92802      0.095694764  
     73300   1.5062328      4.804572       2448.1381     -2.6129011      434.05739      0.095716259  
     73400   1.4938515      4.8701334      2448.1381     -2.6136769      434.20067      0.095738489  
     73500   1.4983596      4.9133104      2448.1381     -2.6127807      434.73682      0.095762275  
     73600   1.4951094      4.8836655      2448.1381     -2.6127569      434.67705      0.095785795  
     73700   1.4857761      4.9626895      2448.1381     -2.6122428      435.18413      0.095807616  
     73800   1.4521955      5.0881632      2448.1381     -2.612822       435.46108      0.095830267  
     73900   1.4983837      4.879857       2448.1381     -2.6114039      436.02815      0.095853853  
     74000   1.5134007      4.8424202      2448.1381     -2.6133875      435.72336      0.09587571   
     74100   1.4878195      4.888185       2448.1381     -2.6122232      435.91612      0.095894594  
     74200   1.5168401      4.7159974      2448.1381     -2.6139706      435.73162      0.095911847  
     74300   1.4897829      4.9318019      2448.1381     -2.612364       435.89728      0.095926699  
     74400   1.4798045      4.939893       2448.1381     -2.6125266      435.80585      0.095938538  
     74500   1.5175728      4.7614895      2448.1381     -2.6118074      435.83334      0.095949854  
     74600   1.4922497      4.8993425      2448.1381     -2.6123039      436.44133      0.095961802  
     74700   1.5140336      4.7991772      2448.1381     -2.6133036      436.71595      0.095972686  
     74800   1.5011519      4.847032       2448.1381     -2.6121544      437.21768      0.095985679  
     74900   1.5049278      4.8531814      2448.1381     -2.6123773      437.72214      0.095999488  
     75000   1.4978577      4.8644654      2448.1381     -2.6123554      438.30979      0.096014381  
     75100   1.4892868      4.9093632      2448.1381     -2.6130909      438.7566       0.096030867  
     75200   1.5059508      4.8069267      2448.1381     -2.6129499      439.01882      0.09604777   
     75300   1.4864842      4.9768416      2448.1381     -2.612159       439.66008      0.096065608  
     75400   1.5071656      4.7938811      2448.1381     -2.6131738      439.55441      0.096082831  
     75500   1.4831648      4.954105       2448.1381     -2.6120284      439.7561       0.096097662  
     75600   1.5112492      4.7687931      2448.1381     -2.6133785      440.62035      0.096115166  
     75700   1.506091       4.8342035      2448.1381     -2.6121059      440.7949       0.096133941  
     75800   1.4916628      4.9060638      2448.1381     -2.6128489      441.01575      0.096151955  
     75900   1.4960683      4.8608748      2448.1381     -2.6130366      440.61237      0.096166594  
     76000   1.5008805      4.8167557      2448.1381     -2.6121026      440.79378      0.09617902   
     76100   1.5097105      4.8142274      2448.1381     -2.6125029      441.07013      0.096190593  
     76200   1.4812241      4.9679868      2448.1381     -2.6128786      441.88088      0.096203636  
     76300   1.5077029      4.8395985      2448.1381     -2.6128232      441.58988      0.096216381  
     76400   1.4905411      4.9813357      2448.1381     -2.6125094      442.27618      0.096228462  
     76500   1.5197793      4.7455253      2448.1381     -2.6130247      442.39468      0.096240723  
     76600   1.4658123      5.0437006      2448.1381     -2.6123613      442.45182      0.096252326  
     76700   1.4920195      4.9671597      2448.1381     -2.6129595      443.05177      0.096264143  
     76800   1.4912517      4.9354243      2448.1381     -2.6122629      443.09352      0.096275817  
     76900   1.5069862      4.8431236      2448.1381     -2.6132612      443.24391      0.096284717  
     77000   1.4673305      5.0498281      2448.1381     -2.612436       443.50586      0.096294418  
     77100   1.4761527      5.0508677      2448.1381     -2.6125771      443.60497      0.096302838  
     77200   1.5027257      4.8069406      2448.1381     -2.6124085      443.98198      0.096310748  
     77300   1.4620217      5.1097743      2448.1381     -2.6120297      444.12631      0.096317808  
     77400   1.488827       4.9346483      2448.1381     -2.6124704      443.94208      0.096324096  
     77500   1.4939982      4.8792226      2448.1381     -2.6122425      444.10266      0.09632881   
     77600   1.5027177      4.8658445      2448.1381     -2.6115221      443.92552      0.096331508  
     77700   1.506317       4.791274       2448.1381     -2.6117005      444.12564      0.096332353  
     77800   1.496513       4.8819021      2448.1381     -2.6127134      444.54441      0.096333524  
     77900   1.5116918      4.7877453      2448.1381     -2.6127033      444.88153      0.096334424  
     78000   1.489869       4.9469313      2448.1381     -2.6116236      445.46107      0.096336848  
     78100   1.5058802      4.8408243      2448.1381     -2.6120268      445.81985      0.096340697  
     78200   1.4909002      4.940473       2448.1381     -2.6121099      446.63549      0.096346279  
     78300   1.5029021      4.834133       2448.1381     -2.6122034      446.50751      0.096351875  
     78400   1.50847        4.8285249      2448.1381     -2.6124646      446.5789       0.096355558  
     78500   1.5037423      4.8042089      2448.1381     -2.6117187      446.7689       0.096358682  
     78600   1.485993       4.944688       2448.1381     -2.6127859      446.84625      0.096359255  
     78700   1.47061        5.068199       2448.1381     -2.612083       446.42248      0.096358184  
     78800   1.4993091      4.8546834      2448.1381     -2.611941       446.59793      0.096354308  
     78900   1.4689125      5.056908       2448.1381     -2.6121132      447.178        0.096352059  
     79000   1.4506856      5.1753902      2448.1381     -2.6121446      447.4689       0.096350508  
     79100   1.4922441      4.8807162      2448.1381     -2.6115617      447.67034      0.096347981  
     79200   1.4979758      4.8937391      2448.1381     -2.6122222      448.07756      0.096345432  
     79300   1.4912679      4.9399523      2448.1381     -2.6117528      449.0138       0.096345826  
     79400   1.4953177      4.9315343      2448.1381     -2.6122041      449.67123      0.096348897  
     79500   1.471974       4.9777531      2448.1381     -2.6128037      450.05002      0.096352863  
     79600   1.505935       4.8452441      2448.1381     -2.6120516      450.43214      0.096357353  
     79700   1.496186       4.8448596      2448.1381     -2.6127752      450.62826      0.096362124  
     79800   1.4838407      4.9567593      2448.1381     -2.6128207      451.31579      0.096367222  
     79900   1.4731202      5.0646985      2448.1381     -2.6121045      451.59898      0.09637368   
     80000   1.5034526      4.7934975      2448.1381     -2.6127217      451.58053      0.09637881   
     80100   1.4968659      4.9211233      2448.1381     -2.6128233      451.87216      0.096383575  
     80200   1.4924304      4.9566862      2448.1381     -2.6116791      451.99652      0.096387992  
     80300   1.4903165      4.9193786      2448.1381     -2.6126278      452.21816      0.096390999  
     80400   1.4689548      5.0665022      2448.1381     -2.612237       452.35735      0.096393795  
     80500   1.5050253      4.8360552      2448.1381     -2.6124067      451.97656      0.096394352  
     80600   1.5015999      4.8758018      2448.1381     -2.6120796      452.68714      0.096394043  
     80700   1.4953775      4.8999394      2448.1381     -2.6118523      453.20331      0.096395285  
     80800   1.4693616      5.0332015      2448.1381     -2.6119076      453.16974      0.096396504  
     80900   1.5008953      4.9094142      2448.1381     -2.6120364      453.56888      0.096397741  
     81000   1.50428        4.8286732      2448.1381     -2.6128888      453.62533      0.096398566  
     81100   1.4872459      5.0244772      2448.1381     -2.6126118      453.84496      0.096398118  
     81200   1.5295908      4.6672572      2448.1381     -2.6120617      453.78956      0.096395621  
     81300   1.4922107      4.8938423      2448.1381     -2.6120907      454.16306      0.096394023  
     81400   1.4983827      4.9110756      2448.1381     -2.6127854      454.61278      0.096391987  
     81500   1.4918302      4.8918644      2448.1381     -2.6136698      455.15325      0.096391297  
     81600   1.5116315      4.8037107      2448.1381     -2.6127701      455.00619      0.096390403  
     81700   1.4770764      4.9856714      2448.1381     -2.6120795      455.18632      0.096388328  
     81800   1.4922142      4.9460458      2448.1381     -2.6118816      455.29009      0.096384862  
     81900   1.5114655      4.8028445      2448.1381     -2.6122102      455.41926      0.096380635  
     82000   1.4875798      4.91156        2448.1381     -2.6119735      455.32748      0.096374557  
     82100   1.4991939      4.8381717      2448.1381     -2.611721       455.25868      0.096367412  
     82200   1.4927166      4.8942065      2448.1381     -2.6131858      455.64518      0.096359695  
     82300   1.4730063      5.0208213      2448.1381     -2.6116658      456.48686      0.096353383  
     82400   1.5111825      4.7614473      2448.1381     -2.6126191      456.56735      0.096347793  
     82500   1.4782643      5.0509092      2448.1381     -2.612069       456.66846      0.096342377  
     82600   1.494936       4.8730512      2448.1381     -2.6126513      456.83354      0.096335496  
     82700   1.5000538      4.8009804      2448.1381     -2.6129679      457.08437      0.096329123  
     82800   1.5177022      4.7504615      2448.1381     -2.6121724      457.37455      0.09632222   
     82900   1.4651824      5.0841582      2448.1381     -2.6133575      458.09923      0.096316379  
     83000   1.4978771      4.9173446      2448.1381     -2.6126132      458.47229      0.096311975  
     83100   1.4816728      5.0253913      2448.1381     -2.6118846      458.64322      0.09630786   
     83200   1.4870456      4.9602553      2448.1381     -2.6123302      459.10129      0.096302786  
     83300   1.4603504      5.1908321      2448.1381     -2.6117521      458.94598      0.096296977  
     83400   1.4750388      5.0102086      2448.1381     -2.6123799      459.23576      0.096291215  
     83500   1.4759846      4.9739391      2448.1381     -2.6128873      459.57191      0.096284865  
     83600   1.5080556      4.8100343      2448.1381     -2.6131595      460.06706      0.09627971   
     83700   1.4645629      5.0454028      2448.1381     -2.6121871      460.38307      0.096274998  
     83800   1.4904407      4.9144262      2448.1381     -2.61195        460.66602      0.096270283  
     83900   1.492868       4.8491872      2448.1381     -2.6122593      460.70292      0.096264918  
     84000   1.4984653      4.841115       2448.1381     -2.612965       460.75247      0.096258582  
     84100   1.5076591      4.8189519      2448.1381     -2.6126949      460.58142      0.096250794  
     84200   1.5041277      4.8666759      2448.1381     -2.6127481      460.38765      0.096240629  
     84300   1.4763204      5.0036387      2448.1381     -2.613253       460.81521      0.0962303    
     84400   1.48624        4.8992358      2448.1381     -2.6119725      460.73374      0.096219066  
     84500   1.4616308      5.140678       2448.1381     -2.6119107      461.17585      0.09620731   
     84600   1.4619095      5.0589063      2448.1381     -2.6113603      461.17386      0.096195629  
     84700   1.459308       5.085278       2448.1381     -2.6135622      461.34875      0.09618248   
     84800   1.5114497      4.742057       2448.1381     -2.6124572      461.72546      0.096169555  
     84900   1.4770135      5.0173528      2448.1381     -2.6116921      461.34966      0.096155309  
     85000   1.4968153      4.9067971      2448.1381     -2.6129926      461.43245      0.096140056  
     85100   1.5056886      4.8100856      2448.1381     -2.611919       461.87654      0.096124007  
     85200   1.5226796      4.7171368      2448.1381     -2.613133       461.77757      0.09610785   
     85300   1.4519556      5.1376394      2448.1381     -2.6119626      461.68101      0.096089807  
     85400   1.4854297      4.9852463      2448.1381     -2.612092       461.81059      0.096070354  
     85500   1.4946426      4.9439569      2448.1381     -2.6109062      462.10085      0.096050895  
     85600   1.4744653      5.0510161      2448.1381     -2.6107205      462.30031      0.096032073  
     85700   1.4983957      4.8303187      2448.1381     -2.6111123      462.93368      0.096013539  
     85800   1.5272639      4.6881308      2448.1381     -2.6129819      462.89039      0.095995036  
     85900   1.4814107      5.0002146      2448.1381     -2.6124668      462.995        0.095975988  
     86000   1.4807362      4.9417438      2448.1381     -2.6127796      463.61947      0.095957772  
     86100   1.5080907      4.8370536      2448.1381     -2.6121831      463.84987      0.095939308  
     86200   1.4788495      4.9570781      2448.1381     -2.6121713      464.92228      0.095923176  
     86300   1.4993315      4.8788104      2448.1381     -2.6126013      464.95873      0.095908021  
     86400   1.498665       4.8628867      2448.1381     -2.6124977      465.22564      0.095893039  
     86500   1.4875956      4.9288501      2448.1381     -2.6130594      465.82326      0.09587857   
     86600   1.4893194      4.9276002      2448.1381     -2.612146       466.24418      0.095865761  
     86700   1.4954327      4.9212099      2448.1381     -2.6126569      466.96612      0.095853748  
     86800   1.4966572      4.8820416      2448.1381     -2.6116345      467.17895      0.095842759  
     86900   1.4802695      4.9808144      2448.1381     -2.6125211      466.93226      0.095830665  
     87000   1.4647926      5.1161029      2448.1381     -2.6123185      467.27295      0.095817621  
     87100   1.499609       4.8797578      2448.1381     -2.6124374      467.09194      0.095803386  
     87200   1.4859351      4.9038742      2448.1381     -2.6126006      467.45453      0.095788593  
     87300   1.4929585      4.8926702      2448.1381     -2.6121963      467.78037      0.095774322  
     87400   1.5116773      4.7789485      2448.1381     -2.6123731      468.15103      0.095760007  
     87500   1.4932646      4.9372788      2448.1381     -2.6117345      468.17918      0.095745556  
     87600   1.4812281      4.9587931      2448.1381     -2.612555       468.83355      0.095731523  
     87700   1.512724       4.8140838      2448.1381     -2.6122456      469.34124      0.095719249  
     87800   1.4688051      5.0639775      2448.1381     -2.6126224      469.48244      0.095706881  
     87900   1.5075828      4.8262123      2448.1381     -2.6119739      469.65215      0.095693852  
     88000   1.4860818      4.9264301      2448.1381     -2.6116955      469.91476      0.095681489  
     88100   1.493217       4.9136251      2448.1381     -2.6121584      469.97812      0.095668527  
     88200   1.4936603      4.834591       2448.1381     -2.6122938      470.29637      0.095654666  
     88300   1.4853627      4.9564432      2448.1381     -2.61283        470.65288      0.095641393  
     88400   1.4698748      5.0306278      2448.1381     -2.6134783      471.38486      0.095629299  
     88500   1.5063529      4.8390796      2448.1381     -2.6124851      471.63672      0.095618317  
     88600   1.4803749      4.960626       2448.1381     -2.6136121      472.09796      0.095608126  
     88700   1.4674366      5.0571773      2448.1381     -2.6122752      472.15394      0.095597689  
     88800   1.4975361      4.8533116      2448.1381     -2.6114452      472.40016      0.095586005  
     88900   1.5275909      4.6987271      2448.1381     -2.6130272      472.43454      0.095573969  
     89000   1.5026777      4.8588982      2448.1381     -2.6122175      472.75938      0.095561983  
     89100   1.4767875      5.0969883      2448.1381     -2.6118613      472.44342      0.095548578  
     89200   1.5053391      4.8560397      2448.1381     -2.6131201      472.53912      0.095533612  
     89300   1.4811803      4.9318403      2448.1381     -2.6123505      472.87091      0.095519213  
     89400   1.478306       4.9710749      2448.1381     -2.6126513      472.87644      0.095504479  
     89500   1.4887629      4.9039506      2448.1381     -2.6115868      473.40666      0.095489392  
     89600   1.5150414      4.7648568      2448.1381     -2.6126762      473.78919      0.095475216  
     89700   1.4880771      5.011913       2448.1381     -2.6123187      474.11317      0.095461184  
     89800   1.4894824      4.9955784      2448.1381     -2.6120343      474.16748      0.095446577  
     89900   1.5165825      4.7992435      2448.1381     -2.6128699      473.943        0.095431593  
     90000   1.4983238      4.8651652      2448.1381     -2.6119205      474.43901      0.095415105  
     90100   1.5051937      4.8301956      2448.1381     -2.6124927      474.80317      0.095400091  
     90200   1.4883332      4.9235596      2448.1381     -2.6117265      474.86136      0.095385129  
     90300   1.5014003      4.8729499      2448.1381     -2.6121558      474.87638      0.095368794  
     90400   1.4957336      4.8815201      2448.1381     -2.6122903      474.76028      0.095350725  
     90500   1.4933513      4.9047424      2448.1381     -2.6127866      475.32867      0.095333483  
     90600   1.4954239      4.9245982      2448.1381     -2.6117871      475.90311      0.095316951  
     90700   1.5008901      4.8416494      2448.1381     -2.6117891      475.92017      0.095301296  
     90800   1.5014919      4.8605823      2448.1381     -2.612122       476.31552      0.09528464   
     90900   1.4931331      4.9002142      2448.1381     -2.6122594      476.67647      0.09526886   
     91000   1.5146605      4.7379029      2448.1381     -2.6137125      476.64936      0.095252813  
     91100   1.4878096      4.9177654      2448.1381     -2.6115786      476.3289       0.095234991  
     91200   1.5031191      4.7834488      2448.1381     -2.6128994      476.78675      0.095216325  
     91300   1.4594468      5.1236691      2448.1381     -2.6115064      477.10964      0.095198167  
     91400   1.4892701      4.900285       2448.1381     -2.6131143      477.88012      0.095181248  
     91500   1.4850115      4.9196318      2448.1381     -2.6129838      477.74585      0.095164659  
     91600   1.4913236      4.8588732      2448.1381     -2.6126773      478.25369      0.095147557  
     91700   1.4899159      4.9236805      2448.1381     -2.6125975      478.65578      0.095131398  
     91800   1.462448       5.046547       2448.1381     -2.6129322      478.93074      0.09511543   
     91900   1.457048       5.1047235      2448.1381     -2.6126024      478.98012      0.095099126  
     92000   1.4933745      4.8985069      2448.1381     -2.611525       479.31266      0.095082925  
     92100   1.4572219      5.1185131      2448.1381     -2.6120633      479.23482      0.095066464  
     92200   1.4917446      4.9266093      2448.1381     -2.6129452      479.34286      0.09504867   
     92300   1.4936626      4.889593       2448.1381     -2.6124973      479.61869      0.095030973  
     92400   1.4966659      4.8815363      2448.1381     -2.6119222      479.82233      0.095012851  
     92500   1.5070784      4.8137877      2448.1381     -2.61248        480.64933      0.094995584  
     92600   1.495779       4.8917368      2448.1381     -2.6134704      481.41341      0.094980965  
     92700   1.4988126      4.8383392      2448.1381     -2.6132259      481.53959      0.094966603  
     92800   1.476819       4.988245       2448.1381     -2.6132204      481.77532      0.09495268   
     92900   1.5024734      4.7978633      2448.1381     -2.6121021      481.96641      0.094937914  
     93000   1.4907011      4.9043043      2448.1381     -2.6128085      482.18853      0.094923449  
     93100   1.4808355      4.9887531      2448.1381     -2.6126815      482.19731      0.094908308  
     93200   1.504275       4.8614155      2448.1381     -2.6127197      482.79327      0.094892931  
     93300   1.5011093      4.8722965      2448.1381     -2.6131931      483.5565       0.094879324  
     93400   1.4610274      5.1909894      2448.1381     -2.612111       483.41133      0.094866479  
