DONE: sourced file /scic/app/cpu/gaussian/16c-legacy/g16/bsd/g16.profile
LAMMPS (2 Apr 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (35.36 35.36 35.36)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  2048 atoms
  read_data CPU = 0.062 seconds
2048 atoms in group Ne
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 2.8
  ghost atom cutoff = 2.8
  binsize = 1.4, bins = 26 26 26
  2 neighbor lists, perpetual/occasional/extra = 1 1 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
  (2) compute rdf, occasional, copy from (1)
      attributes: half, newton on
      pair build: copy
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 0
  Time step     : 0.005
Per MPI rank memory allocation (min/avg/max) = 3.598 | 3.598 | 3.598 Mbytes
   Step          Temp          Press          Volume         TotEng        c_MSD[4]     v_MSD_Slope  
     57500   1.5183879      5.0166681      2441.8133     -2.5741855      292.20787      0.089271488  
     57600   1.5173529      5.0163264      2441.8133     -2.5744628      292.25051      0.089265081  
     57700   1.5281702      4.9866543      2441.8133     -2.5748588      292.33851      0.089257299  
     57800   1.4934397      5.1705939      2441.8133     -2.574151       292.77404      0.089250542  
     57900   1.5117755      5.0887258      2441.8133     -2.5752109      293.02326      0.089242494  
     58000   1.5053789      5.0982481      2441.8133     -2.5738303      293.13308      0.089235981  
     58100   1.4969854      5.215423       2441.8133     -2.5737202      293.26267      0.089227327  
     58200   1.5104179      5.0488476      2441.8133     -2.5726953      293.74403      0.089217237  
     58300   1.4827846      5.3202428      2441.8133     -2.5733984      293.94651      0.08920929   
     58400   1.5145807      5.0358092      2441.8133     -2.574678       294.57222      0.089203414  
     58500   1.5109444      5.0968889      2441.8133     -2.5740553      295.23603      0.089203023  
     58600   1.5071667      5.1531361      2441.8133     -2.5734347      295.26513      0.089202798  
     58700   1.5355475      4.8957034      2441.8133     -2.5742879      295.62814      0.089202626  
     58800   1.5222741      4.9997281      2441.8133     -2.5745541      296.06786      0.089203158  
     58900   1.5152578      5.0326355      2441.8133     -2.5736638      296.53789      0.08920743   
     59000   1.4953003      5.130444       2441.8133     -2.5748814      296.891        0.089212901  
     59100   1.5408301      4.9206528      2441.8133     -2.5743746      297.20919      0.089220248  
     59200   1.4918501      5.2724877      2441.8133     -2.5736307      297.4164       0.089226424  
     59300   1.5071716      5.0577997      2441.8133     -2.5736825      297.8445       0.089233741  
     59400   1.4763816      5.2772451      2441.8133     -2.5736007      298.32288      0.089243451  
     59500   1.51354        5.1045511      2441.8133     -2.5742831      298.53011      0.089254185  
     59600   1.4957394      5.1140967      2441.8133     -2.5736271      298.67981      0.089262881  
     59700   1.528223       4.937552       2441.8133     -2.5744653      298.75425      0.089268079  
     59800   1.5027986      5.1942469      2441.8133     -2.5733192      298.98593      0.089273413  
     59900   1.5078708      5.1182038      2441.8133     -2.5734157      299.70059      0.089280272  
     60000   1.4970967      5.157362       2441.8133     -2.5739856      300.30824      0.089292556  
     60100   1.5169025      4.9850338      2441.8133     -2.5737732      300.58693      0.089307219  
     60200   1.5037711      5.1897669      2441.8133     -2.5740316      301.20551      0.089323327  
     60300   1.4945144      5.166254       2441.8133     -2.5732299      301.61971      0.08934197   
     60400   1.4995131      5.1683761      2441.8133     -2.5740949      302.18058      0.08936224   
     60500   1.5086691      5.1191376      2441.8133     -2.574052       302.87506      0.089388249  
     60600   1.4922723      5.2216889      2441.8133     -2.573701       303.21406      0.089416202  
     60700   1.4798795      5.2564574      2441.8133     -2.5740412      303.56469      0.089444152  
     60800   1.5067551      5.1170224      2441.8133     -2.5738228      304.03397      0.089475153  
     60900   1.5074329      5.1590013      2441.8133     -2.5736656      304.23261      0.089505183  
     61000   1.5269242      4.9589003      2441.8133     -2.5749742      304.26523      0.089533233  
     61100   1.5124479      5.0785584      2441.8133     -2.5727636      304.77559      0.089560983  
     61200   1.5356975      4.9295054      2441.8133     -2.5739618      305.2025       0.089591435  
     61300   1.5074702      5.1269506      2441.8133     -2.5739023      305.80402      0.089623239  
     61400   1.524848       4.9489581      2441.8133     -2.5741642      305.88938      0.089655991  
     61500   1.5348458      4.9160516      2441.8133     -2.5735568      306.33242      0.089687607  
     61600   1.4970084      5.1406485      2441.8133     -2.5731517      306.40186      0.089718031  
     61700   1.5201153      5.0241168      2441.8133     -2.5733603      307.0089       0.089750383  
     61800   1.5168623      5.0395278      2441.8133     -2.574798       306.95925      0.08978018   
     61900   1.523502       5.047451       2441.8133     -2.5744512      307.16508      0.089809783  
     62000   1.5036321      5.1431715      2441.8133     -2.5745529      307.33659      0.089835974  
     62100   1.493645       5.1305711      2441.8133     -2.574176       307.71787      0.089863806  
     62200   1.504872       5.177577       2441.8133     -2.5735335      308.11663      0.089892269  
     62300   1.4794348      5.2765967      2441.8133     -2.5737074      308.57891      0.089920719  
     62400   1.511402       5.0875658      2441.8133     -2.5727867      309.12025      0.089952466  
     62500   1.5300068      4.9944797      2441.8133     -2.5741343      309.26977      0.08998375   
     62600   1.4957683      5.1800962      2441.8133     -2.5736065      309.70566      0.090015435  
     62700   1.4769809      5.2531259      2441.8133     -2.5740489      309.80832      0.090047263  
     62800   1.4882453      5.2489972      2441.8133     -2.5742895      310.51455      0.090079276  
     62900   1.473392       5.3842403      2441.8133     -2.5733634      310.62104      0.090113754  
     63000   1.518321       5.0679702      2441.8133     -2.5734668      311.00003      0.09014504   
     63100   1.5339686      4.9324158      2441.8133     -2.5748435      310.98966      0.090177102  
     63200   1.4800326      5.2181078      2441.8133     -2.575188       311.41663      0.090207147  
     63300   1.5146845      5.0367556      2441.8133     -2.5744041      311.4492       0.09023655   
     63400   1.5390296      4.9086383      2441.8133     -2.573969       311.83378      0.090264518  
     63500   1.5221689      5.0293227      2441.8133     -2.5731641      312.06571      0.090292868  
     63600   1.5103869      5.0904232      2441.8133     -2.574258       312.12681      0.090319194  
     63700   1.5130307      5.0901687      2441.8133     -2.5737867      312.65328      0.09034532   
     63800   1.5294486      4.976907       2441.8133     -2.5749244      312.70625      0.090371849  
     63900   1.5089652      5.0564907      2441.8133     -2.574597       312.9301       0.090395592  
     64000   1.481953       5.243655       2441.8133     -2.5747129      313.26304      0.090420099  
     64100   1.5171008      5.0147212      2441.8133     -2.5742892      313.77974      0.090445216  
     64200   1.4801463      5.1950248      2441.8133     -2.573028       314.31769      0.090473492  
     64300   1.4852295      5.2758731      2441.8133     -2.5738971      314.94299      0.090503069  
     64400   1.4997822      5.1509596      2441.8133     -2.5742024      314.90896      0.090533757  
     64500   1.5226976      4.9266257      2441.8133     -2.5738908      315.14953      0.090562203  
     64600   1.5217524      4.9987922      2441.8133     -2.5735677      316.00992      0.090593293  
     64700   1.5021017      5.0908658      2441.8133     -2.5743947      316.6256       0.090628228  
     64800   1.5067694      5.0884847      2441.8133     -2.5743271      316.70634      0.090662874  
     64900   1.5041698      5.1280966      2441.8133     -2.5735702      317.06734      0.090697446  
     65000   1.530101       4.9753975      2441.8133     -2.5736792      317.77436      0.090735188  
     65100   1.5147341      5.0200114      2441.8133     -2.5743144      318.26564      0.090773838  
     65200   1.5359462      4.9223781      2441.8133     -2.5735633      318.54667      0.090813416  
     65300   1.5219195      5.033412       2441.8133     -2.5750914      319.11321      0.090853512  
     65400   1.5003069      5.1141422      2441.8133     -2.5740239      319.48376      0.090894962  
     65500   1.5044106      5.0682626      2441.8133     -2.5734905      319.29327      0.090935342  
     65600   1.5184005      5.0430562      2441.8133     -2.5732746      319.54939      0.090971291  
     65700   1.5084152      5.156261       2441.8133     -2.5735909      320.42889      0.091009976  
     65800   1.5140368      5.0555003      2441.8133     -2.5733472      320.8123       0.091052146  
     65900   1.4966032      5.1744007      2441.8133     -2.5745218      321.1012       0.09109413   
     66000   1.5072859      5.0618447      2441.8133     -2.5734199      321.3196       0.09113457   
     66100   1.5196921      5.002983       2441.8133     -2.5736603      321.54527      0.091175196  
     66200   1.4936487      5.1818355      2441.8133     -2.5730992      321.88721      0.091215126  
     66300   1.4707383      5.3111896      2441.8133     -2.5736753      321.98809      0.091254915  
     66400   1.5076326      5.1070038      2441.8133     -2.5738087      322.13379      0.091290926  
     66500   1.50102        5.157029       2441.8133     -2.573746       322.24308      0.091327035  
     66600   1.5234775      5.0223896      2441.8133     -2.5738213      322.64636      0.091361678  
     66700   1.5249004      4.971564       2441.8133     -2.5735607      322.70233      0.091395354  
     66800   1.5037825      5.123736       2441.8133     -2.5737323      323.07275      0.091429121  
     66900   1.5059862      5.082787       2441.8133     -2.5736342      323.291        0.091461137  
     67000   1.5393845      4.9408908      2441.8133     -2.5740254      323.54868      0.091493036  
     67100   1.5290868      4.9776933      2441.8133     -2.5740298      323.88343      0.09152425   
     67200   1.5331153      4.944491       2441.8133     -2.5743787      324.02429      0.091555269  
     67300   1.5163807      5.011041       2441.8133     -2.5741167      324.4176       0.091586028  
     67400   1.505493       5.1056556      2441.8133     -2.5740123      324.52052      0.091616136  
     67500   1.5168841      5.0275916      2441.8133     -2.5729137      324.98811      0.091645724  
     67600   1.5122911      5.0222782      2441.8133     -2.5735905      325.55198      0.091677353  
     67700   1.4925784      5.1725774      2441.8133     -2.5740121      325.95466      0.091708845  
     67800   1.5174467      5.029338       2441.8133     -2.5743672      326.06373      0.091741228  
     67900   1.538984       4.8903183      2441.8133     -2.5737997      326.79466      0.09177359   
     68000   1.5138415      5.0700368      2441.8133     -2.5741776      326.98989      0.091807409  
     68100   1.545072       4.8847474      2441.8133     -2.5735878      327.57788      0.091842675  
     68200   1.5094376      5.0484704      2441.8133     -2.5746604      327.57645      0.091876296  
     68300   1.5057811      5.084864       2441.8133     -2.5744583      327.89844      0.091909125  
     68400   1.5321366      4.9960988      2441.8133     -2.5743825      327.93544      0.091941026  
     68500   1.5323886      4.9465985      2441.8133     -2.5743531      328.49974      0.091973046  
     68600   1.5560004      4.8421626      2441.8133     -2.5736632      328.51571      0.09200476   
     68700   1.5078927      5.1631487      2441.8133     -2.5739787      328.93072      0.092035561  
     68800   1.528857       4.9781405      2441.8133     -2.5743095      329.11165      0.09206517   
     68900   1.5160617      5.0665349      2441.8133     -2.5740885      329.64891      0.09209667   
     69000   1.4965142      5.1492121      2441.8133     -2.5747768      329.86744      0.092127954  
     69100   1.5075087      5.1043149      2441.8133     -2.5742341      330.11806      0.092158515  
     69200   1.51738        5.0454477      2441.8133     -2.5733202      330.04238      0.092186478  
     69300   1.5114925      5.0431746      2441.8133     -2.5737385      330.04975      0.092211475  
     69400   1.5196405      5.0548058      2441.8133     -2.5738058      330.33361      0.092235228  
     69500   1.5071331      5.0537451      2441.8133     -2.5740906      330.34035      0.092257891  
     69600   1.5049827      5.0916134      2441.8133     -2.5739776      330.42712      0.092277872  
     69700   1.5225087      5.0208357      2441.8133     -2.5741377      330.85791      0.092297431  
     69800   1.5358295      4.9441634      2441.8133     -2.5751684      331.10906      0.092318333  
     69900   1.4870455      5.1839836      2441.8133     -2.5746899      331.50486      0.09233909   
     70000   1.5308704      4.9481114      2441.8133     -2.5738605      331.54024      0.092358892  
     70100   1.5127544      5.0522071      2441.8133     -2.5740275      331.75817      0.092378235  
     70200   1.5109801      5.0126314      2441.8133     -2.5748585      331.88333      0.092396067  
     70300   1.5019179      5.1097023      2441.8133     -2.5739433      332.01152      0.092411399  
     70400   1.5098831      5.0829697      2441.8133     -2.574511       332.23212      0.092427294  
     70500   1.5320952      5.0026853      2441.8133     -2.5751024      332.2058       0.092440807  
     70600   1.5123962      5.117064       2441.8133     -2.5737913      332.31728      0.092451747  
     70700   1.5279672      4.9740629      2441.8133     -2.5742773      332.14137      0.092460046  
     70800   1.5034751      5.0480462      2441.8133     -2.5747649      331.95667      0.092465624  
     70900   1.5271942      4.9997377      2441.8133     -2.5739924      332.1089       0.092468584  
     71000   1.4754792      5.2897538      2441.8133     -2.5747838      332.31136      0.092470673  
     71100   1.5232622      5.0260268      2441.8133     -2.5745932      332.76574      0.092474009  
     71200   1.533592       4.9293704      2441.8133     -2.5748464      332.80705      0.092476181  
     71300   1.5110253      5.0647648      2441.8133     -2.5745003      333.19019      0.092477398  
     71400   1.5438277      4.8794654      2441.8133     -2.5736436      333.65952      0.092480043  
     71500   1.4947767      5.235894       2441.8133     -2.5737403      334.077        0.092484583  
     71600   1.5255042      4.9826514      2441.8133     -2.5742673      333.9509       0.092487833  
     71700   1.5067151      5.0687451      2441.8133     -2.5747179      333.88063      0.092487548  
     71800   1.4901082      5.2240507      2441.8133     -2.5743354      334.2069       0.092486783  
     71900   1.5295268      4.9096658      2441.8133     -2.5740104      334.13307      0.092483651  
     72000   1.5131189      5.0153347      2441.8133     -2.5742884      334.47906      0.092480847  
     72100   1.5053145      5.0997504      2441.8133     -2.5742958      334.75564      0.0924774    
     72200   1.4920194      5.1462454      2441.8133     -2.5746925      334.69129      0.09247296   
     72300   1.5212465      5.0084285      2441.8133     -2.574286       334.94611      0.092468788  
     72400   1.5247265      4.9587635      2441.8133     -2.5753931      334.97951      0.092462514  
     72500   1.4849006      5.2596642      2441.8133     -2.574519       335.06169      0.092454774  
     72600   1.488334       5.1827865      2441.8133     -2.574815       334.92704      0.092445157  
     72700   1.5334687      4.9156806      2441.8133     -2.574052       334.5331       0.092431942  
     72800   1.5440791      4.8523842      2441.8133     -2.5749891      334.36223      0.092414557  
     72900   1.4740921      5.2992426      2441.8133     -2.5735186      334.43889      0.092395106  
     73000   1.5071477      5.1621234      2441.8133     -2.5742216      334.75488      0.092375239  
     73100   1.5473428      4.8346923      2441.8133     -2.5742291      335.02444      0.092355889  
     73200   1.5201967      4.9617353      2441.8133     -2.574217       335.16374      0.0923357    
     73300   1.5045251      5.102453       2441.8133     -2.574205       335.56088      0.092316117  
     73400   1.5035222      5.1095585      2441.8133     -2.5733746      336.01736      0.092297473  
     73500   1.496392       5.1350712      2441.8133     -2.5742106      336.50973      0.092280345  
     73600   1.5338401      4.9337776      2441.8133     -2.5734777      336.65678      0.092264197  
     73700   1.5322703      4.9349644      2441.8133     -2.5744058      337.36664      0.092249364  
     73800   1.5049372      5.0632745      2441.8133     -2.5747301      337.28351      0.092234238  
     73900   1.5276784      5.006568       2441.8133     -2.5742071      337.58058      0.092219512  
     74000   1.5170501      5.0323745      2441.8133     -2.573963       338.01898      0.09220412   
     74100   1.5078334      5.0768066      2441.8133     -2.5749027      338.29747      0.092190119  
     74200   1.5167818      5.081093       2441.8133     -2.574          338.887        0.09217777   
     74300   1.5141875      5.0511434      2441.8133     -2.5745209      339.28594      0.092166117  
     74400   1.5016332      5.1420735      2441.8133     -2.5737253      339.39493      0.092154394  
     74500   1.5050316      5.0699414      2441.8133     -2.5743957      339.50155      0.092141812  
     74600   1.5190754      5.0212774      2441.8133     -2.5747597      339.74347      0.092129026  
     74700   1.4955854      5.189298       2441.8133     -2.5736034      340.21326      0.09211638   
     74800   1.5319732      4.9404291      2441.8133     -2.5744824      340.26441      0.092104819  
     74900   1.5066595      5.1107239      2441.8133     -2.5745184      340.75517      0.092091184  
     75000   1.5141913      5.0708031      2441.8133     -2.5736815      340.89986      0.092079691  
     75100   1.5158671      4.9936215      2441.8133     -2.5737544      341.15215      0.09206718   
     75200   1.5381991      4.9390853      2441.8133     -2.5746044      341.29696      0.092055085  
     75300   1.4971735      5.1635874      2441.8133     -2.5739979      341.55219      0.092042578  
     75400   1.5107713      5.0553992      2441.8133     -2.5740846      341.99779      0.092030314  
     75500   1.5126094      5.001196       2441.8133     -2.5747726      342.24389      0.092018848  
     75600   1.5252335      4.9924216      2441.8133     -2.5748357      342.3653       0.092006944  
     75700   1.5132686      5.054389       2441.8133     -2.5748681      342.43752      0.09199363   
     75800   1.5282043      4.9867438      2441.8133     -2.5739948      342.96696      0.091981058  
     75900   1.4947287      5.1513171      2441.8133     -2.57315        343.19043      0.091969054  
     76000   1.529044       4.9661199      2441.8133     -2.5741256      343.45893      0.091956225  
     76100   1.5202083      5.0171134      2441.8133     -2.5738502      343.8644       0.091944876  
     76200   1.4999911      5.1520175      2441.8133     -2.5742966      344.37007      0.091934176  
     76300   1.5225093      5.0508137      2441.8133     -2.5742728      344.48288      0.091924097  
     76400   1.4942116      5.1739065      2441.8133     -2.5738508      344.76285      0.091912716  
     76500   1.5177785      5.042403       2441.8133     -2.5736235      345.55147      0.091903903  
     76600   1.5281755      4.9945869      2441.8133     -2.5734783      345.81231      0.091897337  
     76700   1.5122136      5.0960202      2441.8133     -2.5734489      346.0222       0.091890416  
     76800   1.502729       5.1075067      2441.8133     -2.5741584      346.83615      0.091884472  
     76900   1.4987205      5.1141456      2441.8133     -2.5741782      347.00718      0.091879241  
     77000   1.5321152      4.9671938      2441.8133     -2.5737043      347.55387      0.091876034  
     77100   1.5316405      4.9457384      2441.8133     -2.5741414      347.68854      0.091872684  
     77200   1.4792992      5.1757479      2441.8133     -2.5744147      348.26993      0.091870506  
     77300   1.4959624      5.2118638      2441.8133     -2.5727276      348.38874      0.09186915   
     77400   1.5006233      5.1293462      2441.8133     -2.5742315      348.94486      0.091866687  
     77500   1.5135777      5.0844171      2441.8133     -2.5733584      349.57547      0.091867305  
     77600   1.4993764      5.1383735      2441.8133     -2.5747812      350.01755      0.091868796  
     77700   1.4868895      5.2179766      2441.8133     -2.5746176      350.09936      0.091870036  
     77800   1.4976922      5.1764835      2441.8133     -2.5739186      350.13573      0.09187026   
     77900   1.4924485      5.1608304      2441.8133     -2.574223       350.59386      0.091869979  
     78000   1.516682       5.0123061      2441.8133     -2.5745376      351.05088      0.091871371  
     78100   1.476415       5.2947306      2441.8133     -2.5743379      351.16034      0.091873072  
     78200   1.5004686      5.1604853      2441.8133     -2.5729187      351.78928      0.091875301  
     78300   1.5387976      4.9049581      2441.8133     -2.5737835      351.44557      0.091876342  
     78400   1.5058221      5.0645775      2441.8133     -2.5749234      351.55523      0.091875226  
     78500   1.5246034      5.0007578      2441.8133     -2.5749763      351.54205      0.091872598  
     78600   1.5202824      4.9961416      2441.8133     -2.5746288      351.67223      0.091868604  
     78700   1.5125309      5.0544876      2441.8133     -2.5744166      351.79267      0.091863652  
     78800   1.5004476      5.1037785      2441.8133     -2.5736023      351.76416      0.091857446  
     78900   1.5280634      4.9966671      2441.8133     -2.5747509      352.09618      0.091851107  
     79000   1.5255587      5.0246908      2441.8133     -2.5734515      352.19696      0.091844504  
     79100   1.5136233      5.0833887      2441.8133     -2.5733585      352.70366      0.091837843  
     79200   1.5152154      5.0471587      2441.8133     -2.5734813      352.83514      0.091831334  
     79300   1.5325422      4.9562863      2441.8133     -2.5732668      353.14062      0.091825311  
     79400   1.4929425      5.2056539      2441.8133     -2.5735097      353.44993      0.091819219  
     79500   1.5316597      4.9539086      2441.8133     -2.5735854      353.88362      0.09181336   
     79600   1.5076996      5.0999007      2441.8133     -2.5742955      354.26586      0.091808465  
     79700   1.504926       5.0829116      2441.8133     -2.5739736      354.30601      0.09180302   
     79800   1.4833567      5.2688144      2441.8133     -2.5733571      354.74777      0.09179767   
     79900   1.5368614      4.9166478      2441.8133     -2.5739435      355.04244      0.091792389  
     80000   1.4896935      5.1995286      2441.8133     -2.5741793      355.41169      0.091787608  
     80100   1.547658       4.8431684      2441.8133     -2.5738229      355.88288      0.091783723  
     80200   1.5241452      5.0278312      2441.8133     -2.5752715      356.16552      0.091780705  
     80300   1.4951848      5.1656611      2441.8133     -2.5747214      356.54319      0.091777594  
     80400   1.5240136      4.9914232      2441.8133     -2.5740353      357.1931       0.091776059  
     80500   1.487106       5.1903838      2441.8133     -2.5736627      357.70766      0.09177603   
     80600   1.5241993      5.0025107      2441.8133     -2.5735915      358.10303      0.091777592  
     80700   1.5165567      5.0412984      2441.8133     -2.5736321      358.73297      0.091780825  
     80800   1.4969656      5.1097948      2441.8133     -2.575106       359.48008      0.091785844  
     80900   1.5012137      5.047175       2441.8133     -2.5744843      359.57729      0.091791377  
     81000   1.5060634      5.140631       2441.8133     -2.5744808      360.33465      0.091798153  
     81100   1.4962905      5.1590956      2441.8133     -2.5740512      360.87135      0.091805494  
     81200   1.4828073      5.2441308      2441.8133     -2.5737564      361.24329      0.091814486  
     81300   1.5336034      4.9390217      2441.8133     -2.5729993      361.57925      0.091824027  
     81400   1.5055839      5.1227665      2441.8133     -2.5732594      361.83174      0.091833327  
     81500   1.5132036      5.0477652      2441.8133     -2.5750276      361.86473      0.091841983  
     81600   1.5113975      5.0502345      2441.8133     -2.574394       361.94701      0.091849553  
     81700   1.5264647      4.9896771      2441.8133     -2.573861       362.48014      0.091856821  
     81800   1.5151331      5.0113687      2441.8133     -2.5752018      362.59878      0.091864562  
     81900   1.5143691      5.1214213      2441.8133     -2.5745595      363.00715      0.091871944  
     82000   1.4853029      5.1946611      2441.8133     -2.5742805      363.8794       0.091881638  
     82100   1.4870599      5.19948        2441.8133     -2.5743613      364.51144      0.09189297   
     82200   1.517573       5.0573264      2441.8133     -2.5743218      364.92394      0.091905849  
     82300   1.5160581      5.0244016      2441.8133     -2.5743373      365.06486      0.091918684  
     82400   1.507827       5.0800961      2441.8133     -2.5742729      365.61453      0.091931144  
     82500   1.5109275      5.0676556      2441.8133     -2.574493       365.54092      0.091943922  
     82600   1.4988164      5.164833       2441.8133     -2.5740068      366.00062      0.091955961  
     82700   1.5109418      5.0869777      2441.8133     -2.5739536      366.21882      0.091968175  
     82800   1.5146677      5.0889748      2441.8133     -2.5743684      366.85301      0.091980601  
     82900   1.508203       5.1031686      2441.8133     -2.5751338      366.88582      0.091994027  
     83000   1.5425174      4.8279271      2441.8133     -2.5749087      367.20841      0.092006488  
     83100   1.5062096      5.0537666      2441.8133     -2.5752973      367.12674      0.092018356  
     83200   1.5338361      4.9773145      2441.8133     -2.5733265      367.49334      0.092029492  
     83300   1.5218675      5.0295203      2441.8133     -2.5742057      367.71973      0.092039564  
     83400   1.5033141      5.1220499      2441.8133     -2.5739305      367.89748      0.092050297  
     83500   1.5378607      4.9058372      2441.8133     -2.5749719      368.17926      0.092060243  
     83600   1.5285048      5.0139302      2441.8133     -2.5745177      368.25251      0.092069941  
     83700   1.5115572      5.0375029      2441.8133     -2.5748015      368.64994      0.092079474  
     83800   1.5219415      5.0170166      2441.8133     -2.5738233      369.0492       0.092088776  
     83900   1.4900261      5.2294806      2441.8133     -2.5733694      369.3291       0.092098564  
     84000   1.5024625      5.1318969      2441.8133     -2.5738222      369.72676      0.09210882   
     84100   1.5072705      5.0822017      2441.8133     -2.5747796      369.97121      0.09211922   
     84200   1.5211105      5.0042925      2441.8133     -2.5742045      370.75403      0.092129995  
     84300   1.5401004      4.8829153      2441.8133     -2.5740811      371.03023      0.09214244   
     84400   1.4985879      5.1156447      2441.8133     -2.5744021      371.29756      0.092154651  
     84500   1.5425138      4.9217375      2441.8133     -2.5747271      371.68902      0.092166883  
     84600   1.5019368      5.1321939      2441.8133     -2.5741651      372.06701      0.092179727  
     84700   1.5228898      4.9861268      2441.8133     -2.5745553      372.61505      0.09219395   
     84800   1.4987173      5.1340305      2441.8133     -2.5736599      372.80902      0.092208418  
     84900   1.5187347      5.0159282      2441.8133     -2.5752434      373.31667      0.092222015  
     85000   1.5089849      5.10403        2441.8133     -2.5739252      373.51613      0.092236339  
     85100   1.5400132      4.9158191      2441.8133     -2.5749582      374.17845      0.092251742  
     85200   1.5262229      4.9705642      2441.8133     -2.5744191      373.90237      0.092266565  
     85300   1.5023256      5.1461656      2441.8133     -2.5733306      374.25862      0.092279689  
     85400   1.5168588      5.0280149      2441.8133     -2.574917       374.52985      0.09229275   
     85500   1.4919035      5.1659233      2441.8133     -2.5738994      374.64414      0.092305535  
     85600   1.4850916      5.2676276      2441.8133     -2.5739313      375.10603      0.092317672  
     85700   1.501103       5.0930333      2441.8133     -2.5741329      375.25006      0.09233003   
     85800   1.4897412      5.171586       2441.8133     -2.5737902      375.78544      0.092343087  
     85900   1.5124992      5.0592533      2441.8133     -2.575236       375.89372      0.092356186  
     86000   1.5171131      5.0118307      2441.8133     -2.5755021      376.02692      0.092367425  
     86100   1.4870582      5.1788686      2441.8133     -2.5740624      376.2628       0.092379336  
     86200   1.5251294      4.9661102      2441.8133     -2.5747217      377.02492      0.092391799  
     86300   1.4997851      5.1778757      2441.8133     -2.5742707      377.09375      0.092404698  
     86400   1.5030549      5.1579254      2441.8133     -2.5737237      377.08489      0.092416609  
     86500   1.5157134      5.0304324      2441.8133     -2.5741322      376.76986      0.092426116  
     86600   1.505635       5.1045237      2441.8133     -2.5738746      377.01166      0.092433718  
     86700   1.4963798      5.148038       2441.8133     -2.5733198      377.17313      0.092441583  
     86800   1.5088631      5.0710313      2441.8133     -2.5750007      377.37264      0.092448871  
     86900   1.532465       4.9662893      2441.8133     -2.5736932      377.57561      0.092455566  
     87000   1.4771025      5.23092        2441.8133     -2.5754699      377.81189      0.092462621  
     87100   1.5205204      4.957034       2441.8133     -2.5749377      377.93874      0.092468891  
     87200   1.519564       5.0251939      2441.8133     -2.5747716      378.08523      0.092473939  
     87300   1.49478        5.2424509      2441.8133     -2.5742918      378.64506      0.092479729  
     87400   1.504624       5.1458902      2441.8133     -2.5740941      379.24058      0.092486447  
     87500   1.4857734      5.2203608      2441.8133     -2.5741389      379.45196      0.092493879  
     87600   1.4988425      5.1969054      2441.8133     -2.5743144      379.68973      0.092500915  
     87700   1.5385632      4.9174015      2441.8133     -2.5744856      379.99628      0.092507576  
     87800   1.50383        5.028943       2441.8133     -2.5754703      380.12838      0.092514385  
     87900   1.5176213      5.0242359      2441.8133     -2.5744494      380.58454      0.092520973  
     88000   1.5280406      4.9451323      2441.8133     -2.5737979      381.41511      0.092529122  
     88100   1.5328426      4.9696427      2441.8133     -2.5743392      382.02218      0.092539131  
     88200   1.4888297      5.1776841      2441.8133     -2.5740688      382.40103      0.092550225  
     88300   1.5176185      5.0263934      2441.8133     -2.5750098      383.31444      0.092562729  
     88400   1.5353505      4.940609       2441.8133     -2.5734857      383.71999      0.09257632   
     88500   1.5264628      4.9516043      2441.8133     -2.5742631      383.72225      0.092590316  
     88600   1.5031569      5.1401723      2441.8133     -2.5741315      384.04631      0.09260283   
     88700   1.5190548      5.0591624      2441.8133     -2.5751207      384.1287       0.092614778  
     88800   1.5359232      4.9536694      2441.8133     -2.5737794      384.3935       0.092626361  
     88900   1.4638887      5.392493       2441.8133     -2.5734926      384.38129      0.092637583  
     89000   1.5068095      5.0954209      2441.8133     -2.5737927      384.59551      0.092648236  
     89100   1.521551       4.9941241      2441.8133     -2.5742864      384.49828      0.092657742  
     89200   1.515123       5.0312153      2441.8133     -2.5752691      384.70056      0.092666055  
     89300   1.5459069      4.8848082      2441.8133     -2.5738976      385.07718      0.092673552  
     89400   1.5004048      5.1402572      2441.8133     -2.5737634      386.06333      0.092683775  
     89500   1.5497376      4.8135142      2441.8133     -2.5755411      386.56481      0.09269582   
     89600   1.5085332      5.1196223      2441.8133     -2.5746735      386.83935      0.09270758   
     89700   1.501214       5.0852168      2441.8133     -2.5748738      387.00632      0.092719004  
     89800   1.5464593      4.9308712      2441.8133     -2.5736213      387.72923      0.092731084  
     89900   1.5236158      5.0451088      2441.8133     -2.5738862      387.88794      0.092743795  
     90000   1.5103358      5.0342629      2441.8133     -2.5749067      388.55885      0.09275719   
     90100   1.5197256      5.0150665      2441.8133     -2.5745276      389.35805      0.092772641  
     90200   1.5199683      5.003522       2441.8133     -2.5744284      390.18327      0.092789794  
